m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
8,9,2,Mosek,0.08877068012952805,5,true,true,8,"(33.23795365451281, 1.6851475312467601e-10)",8,"(1.5069786111859746, 7.785049761192875e-12)",8,"(33.23795366121778, 1.1452523313663377e-10)"
8,9,2,Mosek,0.10174085572361946,5,true,true,8,"(19.266230339186027, 1.1773798115512843e-10)",8,"(1.8062116401126311, 1.020548279281823e-11)",8,"(19.266230337211255, 1.5959587407468255e-9)"
8,9,2,Mosek,0.106772281229496,5,true,true,8,"(32.14298324220423, 2.405083301191815e-11)",8,"(1.9868247725404098, 1.875462614426562e-12)",8,"(32.1429832434481, 5.689752292519083e-11)"
8,9,2,Mosek,0.0920195858925581,5,true,true,8,"(24.2300834578469, 3.390965546616525e-11)",8,"(2.1859734643691784, 4.3215580445991e-12)",8,"(24.230083455796198, 6.209117701696009e-11)"
8,9,2,Mosek,0.10248895362019539,5,true,true,8,"(30.316998362292754, 7.485371666390277e-10)",8,"(0.8889243612946803, 4.40780877923793e-11)",8,"(30.316998363915186, 1.3727856320771988e-10)"
8,9,2,Mosek,0.09252707660198212,5,true,true,8,"(33.847491905275035, 1.6121059191726378e-10)",8,"(2.4349518235681424, 8.632636925302216e-12)",8,"(33.84749190927369, 1.3663511218432854e-10)"
8,9,2,Mosek,0.0905899740755558,5,true,true,8,"(37.40470259378455, 3.0881906043580396e-10)",8,"(4.698543022666621, 4.442185574762383e-11)",8,"(37.40470259429329, 3.311840544103209e-11)"
8,9,2,Mosek,0.09497475996613503,5,true,true,8,"(40.72521419648046, 5.122972218480077e-10)",8,"(1.8262255409773196, 1.9612995519406153e-11)",8,"(40.7252141978408, 1.3514988691889043e-10)"
8,9,2,Mosek,0.0957893654704094,5,true,true,8,"(34.715113906612984, 1.1321274256574289e-10)",8,"(1.6638862457548373, 7.511221858637573e-12)",8,"(34.71511391832477, 1.2163039094408613e-10)"
8,9,2,Mosek,0.09748513251543045,5,true,true,8,"(36.32239757709468, 1.6621850565595676e-10)",8,"(2.55101441976198, 9.62240935398899e-12)",8,"(36.322397577444455, 6.614471804370373e-11)"
8,9,2,Mosek,0.09633647836744785,5,true,true,8,"(34.32474522028928, 1.7747847366277527e-10)",8,"(1.303710462060742, 5.32461490332376e-12)",8,"(34.32474522423938, 1.4696527975112206e-10)"
8,9,2,Mosek,0.10828030295670033,5,true,true,8,"(26.76614021804924, 7.997696146559363e-11)",8,"(1.3171119839936374, 3.4173708166338392e-12)",8,"(26.7661402181215, 1.3187815626592058e-11)"
8,9,2,Mosek,0.08292452618479729,5,true,true,8,"(25.24281398545019, 4.968493032811395e-10)",8,"(2.796169994295448, 6.51595984336017e-11)",8,"(25.242813983637213, 2.5674601015066937e-11)"
8,9,2,Mosek,0.09086400456726551,5,true,true,8,"(27.07878582520468, 4.3134004623705654e-10)",8,"(2.7258138926453683, 4.543412913970805e-11)",8,"(27.078785825514437, 5.669103116988457e-11)"
8,9,2,Mosek,0.09197300113737583,5,true,true,8,"(29.453326881552538, 6.010318348926597e-11)",8,"(2.545757041252349, 9.506995612114093e-12)",8,"(29.453326878343013, 1.769476466534177e-11)"
8,9,2,Mosek,0.09720608033239841,5,true,true,8,"(36.56731543484149, 6.881808999675945e-11)",8,"(1.1500975150724833, 2.420801842686426e-12)",8,"(36.567315435483565, 7.272983912077103e-11)"
8,9,2,Mosek,0.08629259280860424,5,true,true,8,"(34.088502757722004, 1.0921697667224569e-10)",8,"(2.1220944950756855, 4.276906354023187e-12)",8,"(34.08850276019382, 2.863050670936239e-11)"
8,9,2,Mosek,0.08835529536008835,5,true,true,8,"(31.918955767119183, 8.408278177141029e-10)",8,"(1.9584050581429535, 6.300531546715098e-11)",8,"(31.918955770003524, 4.809864726196651e-11)"
8,9,2,Mosek,0.09086551144719124,5,true,true,8,"(30.950058425842094, 5.665669344923343e-10)",8,"(1.8048812710871895, 4.658669977074545e-11)",8,"(30.9500584269131, 4.268302328453453e-11)"
8,9,2,Mosek,0.0818664226680994,5,true,true,8,"(39.349211331497266, 2.854319836095602e-10)",8,"(1.7763452125523214, 2.3138922092447132e-11)",8,"(39.349211334777905, 3.729662835166792e-11)"
