m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
1,2,2,Mosek,0.0012105181813240051,5,true,true,1,"(0.195501818542835, 2.2380577529691036e-12)",1,"(0.36975101855900094, 5.03685981811941e-12)",1,"(0.1955018185430288, 5.348213992221859e-12)"
1,2,2,Mosek,0.00037958845496177673,5,true,true,1,"(1.1711816113649514, 3.4734936825919154e-11)",1,"(0.6722373504896658, 1.6640022693081846e-11)",1,"(1.1711816113262994, 1.3366359400316607e-11)"
1,2,2,Mosek,0.00041780993342399597,5,true,true,1,"(2.1027246727913864, 5.987143431366991e-12)",1,"(1.1166068767031543, 8.86402062860725e-13)",1,"(2.102724672767571, 2.4872760836455453e-11)"
1,2,2,Mosek,0.0004316512495279312,5,true,true,1,"(9.254754249975758, 8.356394232566529e-12)",1,"(4.01787774446306, 4.440892098500626e-15)",1,"(9.25475424991684, 3.3712665783153724e-11)"
1,2,2,Mosek,0.00045952387154102325,5,true,true,1,"(0.014177770880382275, 2.952599029072176e-11)",1,"(0.3006640677876402, 1.1093495011493815e-9)",1,"(0.014177770830180911, 1.728143637910381e-10)"
1,2,2,Mosek,0.0004704166203737259,5,true,true,1,"(4.180183988865489, 8.52864301991401e-12)",1,"(1.3998843968645878, 1.0598188993071744e-12)",1,"(4.180183988839987, 3.6821899086544534e-11)"
1,2,2,Mosek,0.0004154462367296219,5,true,true,1,"(1.6284669978260482, 1.1252855746917736e-10)",1,"(1.1287776122695423, 8.934941675420305e-11)",1,"(1.6284669976087705, 2.86514593330434e-10)"
1,2,2,Mosek,0.0003731008619070053,5,true,true,1,"(1.0311462521564498, 1.6410625948571232e-10)",1,"(0.8957888290064979, 1.4639733869614702e-10)",1,"(1.0311462522999526, 1.2951835144697581e-12)"
1,2,2,Mosek,0.0009957142174243927,5,true,true,1,"(4.969623814354574, 3.9200927455517035e-12)",1,"(1.870147370279893, 2.0028423364237824e-13)",1,"(4.969623814373475, 1.0796610540725566e-11)"
1,2,2,Mosek,0.0009850282222032547,5,true,true,1,"(9.702450512255, 2.1186004320058047e-12)",1,"(3.251507463072141, 1.0658141036401503e-14)",1,"(9.702450512241603, 7.43779229334299e-12)"
1,2,2,Mosek,0.0007600169628858566,5,true,true,1,"(0.6238185907301427, 3.932475295728033e-11)",1,"(0.5045656071336149, 7.755129871611643e-12)",1,"(0.6238185907339765, 9.414681301773095e-11)"
1,2,2,Mosek,0.0004370603710412979,5,true,true,1,"(0.5563610968867168, 8.889086444388933e-11)",1,"(0.5172640674348885, 7.624356701541046e-11)",1,"(0.5563610968984354, 2.327667145397225e-11)"
1,2,2,Mosek,0.00045599043369293213,5,true,true,1,"(1.1819035260341393, 8.928558523384297e-13)",1,"(0.7413342935496939, 3.821387650759789e-13)",1,"(1.1819035260291106, 8.056100380022997e-12)"
1,2,2,Mosek,0.0010891109704971313,5,true,true,1,"(3.149880703057474, 1.1978799165338512e-11)",1,"(1.3407708020559939, 1.1852741010898171e-12)",1,"(3.1498807029841305, 3.850168566489949e-11)"
1,2,2,Mosek,0.0009913817048072815,5,true,true,1,"(1.2768400510365578, 2.4198603335540677e-11)",1,"(0.6924942267154446, 1.0263567773449722e-11)",1,"(1.276840051036635, 1.3873566549615796e-11)"
1,2,2,Mosek,0.0007940065115690231,5,true,true,1,"(0.12658436401236384, 2.069261844654319e-10)",1,"(0.32179761656323486, 6.580364031449903e-10)",1,"(0.1265843639529733, 2.526923986253779e-12)"
1,2,2,Mosek,0.0005026441067457199,5,true,true,1,"(0.45812041332687686, 1.5714740810243368e-10)",1,"(0.45588557712263006, 1.6426704441130369e-10)",1,"(0.45812041333062825, 7.018180823306996e-12)"
1,2,2,Mosek,0.00040282122790813446,5,true,true,1,"(6.028192920340101, 1.1507748861824765e-10)",1,"(2.3521034892434622, 5.329070518200751e-15)",1,"(6.028192920228246, 1.545159115472992e-10)"
1,2,2,Mosek,0.000520508736371994,5,true,true,1,"(4.7573231773890825, 3.400867856381068e-11)",1,"(0.7020871082028315, 0.0)",1,"(4.757323177331274, 2.964837109195598e-12)"
1,2,2,Mosek,0.00044228695333004,5,true,true,1,"(6.597077719337981, 6.995559855583172e-13)",1,"(2.5143424995027757, 5.329070518200751e-15)",1,"(6.597077718604914, 5.167602961683683e-11)"
