m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
4,5,2,Mosek,0.00612407922744751,5,false,true,9,"(0.10630907757952895, 8.49914465826164e-12)",9,"(3.50217296504817, 1.592451644016281e-10)",7,"(0.28988908827931686, 4.1878694489540635e-6)"
4,5,2,Mosek,0.005753442645072937,5,false,true,11,"(0.09984022354374658, 9.02108592024549e-12)",11,"(1.9183686243898304, 8.122543095268611e-11)",7,"(0.8607309031310114, 4.504932399203048e-6)"
4,5,2,Mosek,0.005386520177125931,5,true,true,4,"(5.405831313394206, 1.3540446660800923e-10)",4,"(0.2667233718057901, 9.922785888308208e-12)",4,"(5.405831312820488, 1.3400906503217237e-10)"
4,5,2,Mosek,0.005727365612983704,5,true,true,9,"(0.04263087694023796, 1.4596367094942014e-10)",9,"(0.3742341423320271, 3.4415182408431335e-10)",9,"(7.568948975077123e-6, 2.5417188705729056e-9)"
4,5,2,Mosek,0.005735399201512337,5,true,true,4,"(9.26569496724817, 3.632427143630847e-10)",4,"(0.13444772335605812, 5.250507845805164e-12)",4,"(9.265694965060595, 6.304716454452069e-11)"
4,5,2,Mosek,0.005973106250166893,5,true,true,4,"(6.4749312890470305, 9.906904162718143e-11)",4,"(0.26359362773544903, 3.5983163860786592e-12)",4,"(6.474931289269, 1.9588832209032336e-11)"
4,5,2,Mosek,0.0058133043348789215,5,false,true,11,"(0.00035523289990044515, 7.773871920049607e-11)",11,"(0.8814123814813087, 8.729874537672928e-8)",7,"(0.0019031131406594337, 2.6620020544103054e-8)"
4,5,2,Mosek,0.0059886109083890915,5,true,true,4,"(6.992609668157869, 6.217623841274995e-9)",4,"(0.01865712213137912, 1.6835935814578916e-11)",4,"(6.992609668988287, 3.531087989373697e-9)"
4,5,2,Mosek,0.005406267940998077,5,true,true,4,"(12.020829843232065, 1.6054998762973214e-10)",4,"(0.4925684891108045, 1.7885998501217044e-11)",4,"(12.020829844045926, 1.4389026225015153e-10)"
4,5,2,Mosek,0.006132595241069794,5,true,true,4,"(9.702687709818717, 4.3435250678691795e-10)",4,"(0.09883762717858792, 5.2863073063029026e-12)",4,"(9.702687711351244, 2.9135787533731763e-11)"
4,5,2,Mosek,0.006030725315213203,5,false,true,11,"(8.609696338754137e-5, 3.162280040112482e-12)",11,"(1.924255950426976, 4.181498255148245e-8)",6,"(0.030851356596053335, 1.1952014553517746e-6)"
4,5,2,Mosek,0.0054379962384700775,5,true,true,4,"(7.170745686790911, 4.3504936022732966e-10)",4,"(0.3911696317313684, 1.6290712001034777e-11)",4,"(7.170745688017334, 1.708849666378753e-10)"
4,5,2,Mosek,0.006004231050610542,5,true,true,4,"(12.662157308440678, 4.108587775478119e-11)",4,"(0.9055357878429765, 2.7222649681092997e-12)",4,"(12.662157308773656, 9.472105881482271e-12)"
4,5,2,Mosek,0.006595434620976448,5,true,true,4,"(9.188743159941176, 1.3860191805515527e-7)",4,"(0.0002540338520393652, 3.608030676403831e-13)",4,"(9.188743196422111, 7.107416281510349e-10)"
4,5,2,Mosek,0.006350923329591751,5,false,true,9,"(0.000616218440243837, 1.7303987931904436e-10)",9,"(0.3820562382620693, 1.622355320764354e-7)",7,"(0.015585923520278985, 6.289687245718878e-7)"
4,5,2,Mosek,0.005390770733356476,5,true,true,4,"(9.620157099076097, 1.1870252617134753e-10)",4,"(0.7463328692086978, 6.947646693586043e-12)",4,"(9.620157099986022, 1.3845840490471601e-10)"
4,5,2,Mosek,0.006622958928346634,5,true,true,4,"(9.669482247102591, 2.6899138467676783e-9)",4,"(0.011257825962585271, 1.8143120490513136e-12)",4,"(9.669482246105076, 7.87221017149452e-9)"
4,5,2,Mosek,0.00633644312620163,5,true,true,4,"(9.290487098136571, 2.416247281015398e-11)",4,"(0.601166790980373, 2.5273941921158494e-12)",4,"(9.290487098728477, 8.005691091056778e-10)"
4,5,2,Mosek,0.005370324477553368,5,true,true,4,"(9.7244570188618, 2.457806442816483e-10)",4,"(0.5106874420575318, 1.585108318040661e-11)",4,"(9.724457016648492, 1.107357400421896e-9)"
4,5,2,Mosek,0.0069618672132492065,5,true,true,4,"(5.869729459597275, 1.944411937651036e-9)",4,"(0.0233499657533639, 4.733908034707163e-12)",4,"(5.869729459670532, 4.4427068136518174e-9)"
