m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
14,15,2,Mosek,4.156731698662043,5,true,true,14,"(99.47313526040082, 1.6439531894440267e-10)",14,"(21.95272219876589, 2.3007474443939287e-11)",14,"(99.47313526185016, 1.3548269140884617e-11)"
14,15,2,Mosek,6.394663019105792,5,true,true,14,"(128.83589304739186, 3.4368761393755416e-11)",14,"(26.253232195051925, 7.078380409425423e-12)",14,"(128.83589305110627, 1.2721968100210204e-10)"
14,15,2,Mosek,3.6690794825553894,5,true,true,14,"(121.18003481265978, 3.539259421749366e-11)",14,"(23.95793906973166, 3.2260222209192273e-12)",14,"(121.1800347994827, 3.5318207327334133e-10)"
14,15,2,Mosek,4.447622021660209,5,true,true,14,"(104.80696011911151, 2.1440061952591067e-11)",14,"(19.036255035585516, 2.582128246871803e-12)",14,"(104.80696011939399, 9.543594929438732e-13)"
14,15,2,Mosek,6.469214396551251,5,true,true,14,"(104.84528550166934, 1.3842452345132182e-11)",14,"(25.958012205694693, 1.2229152449377828e-12)",14,"(104.84528549017324, 5.451800888841189e-11)"
14,15,2,Mosek,3.6057254150509834,5,true,true,14,"(125.6727444716184, 4.0848744924696756e-12)",14,"(34.66972120820088, 1.5493424936363886e-13)",14,"(125.67274447130303, 2.7575803904247996e-10)"
14,15,2,Mosek,5.242312531918287,5,true,true,14,"(93.52144211939166, 3.41841574222701e-11)",14,"(24.483849516782076, 1.1295873726523593e-11)",14,"(93.52144211155877, 1.8692261524262622e-10)"
14,15,2,Mosek,5.036823567003012,5,true,true,14,"(114.9973861725872, 4.882500580222875e-11)",14,"(31.54605070784299, 5.291847936693111e-12)",14,"(114.99738616980979, 9.741920095546626e-12)"
14,15,2,Mosek,5.748566303402185,5,true,true,14,"(112.90119015891995, 1.0898396735375722e-11)",14,"(25.213013993099263, 8.43123156050933e-13)",14,"(112.90119015471073, 4.668788159959622e-10)"
14,15,2,Mosek,3.4594520814716816,5,true,true,14,"(101.53936273343942, 1.6876038386464852e-10)",14,"(32.38134087040824, 3.234036173694562e-11)",14,"(101.53936272941148, 3.826351502763447e-11)"
14,15,2,Mosek,4.486729457974434,5,true,true,14,"(124.50326452893792, 2.05387212198424e-11)",14,"(17.92708965204402, 2.942801389141993e-12)",14,"(124.50326452936277, 1.241723378986655e-11)"
14,15,2,Mosek,4.108506001532078,5,true,true,14,"(99.97178113937898, 2.268617489248496e-11)",14,"(19.562950005684854, 1.7977489854919646e-11)",14,"(99.97178113694675, 2.623898703930566e-10)"
14,15,2,Mosek,4.698387300595641,5,true,true,14,"(103.97638460206667, 5.090081957953633e-12)",14,"(26.22119297577628, 7.283451394315394e-13)",14,"(103.97638460253071, 1.3771318158775608e-10)"
14,15,2,Mosek,6.626479711383581,5,true,true,14,"(108.13258235332233, 4.826603749968505e-12)",14,"(22.29186810376614, 4.4790101141767003e-13)",14,"(108.13258235263346, 1.1333744449628107e-11)"
14,15,2,Mosek,5.158137680962682,5,true,true,14,"(118.40063755162105, 6.078495797563157e-12)",14,"(26.02984114261029, 7.53120480590146e-13)",14,"(118.40063755150963, 4.5211555165171306e-11)"
14,15,2,Mosek,5.437011022120714,5,true,true,14,"(112.28194168704651, 3.1594807718674136e-11)",14,"(26.421924703571186, 3.545057938676056e-12)",14,"(112.28194167671275, 3.72385408385353e-10)"
14,15,2,Mosek,3.565370850265026,5,true,true,14,"(113.11976772961862, 2.0594318587106256e-10)",14,"(23.645772481951784, 2.1665185133289086e-11)",14,"(113.11976773249563, 2.8324406133506996e-10)"
14,15,2,Mosek,4.300343178212643,5,true,true,14,"(115.67719883981026, 2.7432354882148927e-11)",14,"(18.879400370435548, 2.857584663047101e-12)",14,"(115.67719883332164, 2.903878301933664e-10)"
14,15,2,Mosek,4.1051444206386805,5,true,true,14,"(114.37835541183787, 3.0410882843216317e-11)",14,"(27.367313198347833, 7.386846918308372e-12)",14,"(114.37835541212499, 1.0255880323731812e-10)"
14,15,2,Mosek,4.006231291219592,5,true,true,14,"(111.20862153416171, 3.9416201261627635e-12)",14,"(26.530222125117913, 4.865135134353487e-13)",14,"(111.20862154289999, 1.003720945547545e-12)"
