m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
5,6,2,Mosek,0.013478629291057587,5,true,true,5,"(12.264493858327658, 2.397008722447712e-10)",5,"(0.09853700346049901, 6.416205641852534e-12)",5,"(12.264493950924136, 3.224636735144878e-9)"
5,6,2,Mosek,0.01110856980085373,5,true,true,5,"(14.878623152991382, 6.677100592694015e-10)",5,"(0.4097910082359047, 2.2433439797442056e-11)",5,"(14.878623152325215, 2.0024565889525822e-10)"
5,6,2,Mosek,0.01179928332567215,5,true,true,5,"(10.428934596058154, 3.108415454561368e-10)",5,"(1.0327307693423506, 2.6243129836815995e-11)",5,"(10.428934592537836, 2.1851238139043936e-9)"
5,6,2,Mosek,0.014322908595204353,5,true,true,5,"(19.026553115835632, 7.734761625586719e-10)",5,"(0.021075668384732415, 9.07423767930928e-13)",5,"(19.026553116025642, 1.4829719848314455e-11)"
5,6,2,Mosek,0.012711629271507263,5,true,true,5,"(17.130852881263987, 6.633079816336552e-11)",5,"(0.2487092084667971, 1.397388283091101e-12)",5,"(17.130852881213787, 1.0314127850646777e-11)"
5,6,2,Mosek,0.011110572144389153,5,true,true,5,"(12.943454584623119, 7.922465534299146e-10)",5,"(1.027811749596489, 1.1944600528047614e-10)",5,"(12.94345458487787, 5.0117424205873864e-11)"
5,6,2,Mosek,0.013454616069793701,5,true,true,5,"(13.191655021001168, 4.7397572776383995e-8)",5,"(0.002141108244603019, 1.5675201823650823e-11)",5,"(13.191655011097199, 5.701144802706009e-8)"
5,6,2,Mosek,0.011731106787919998,5,true,true,5,"(17.66044778528291, 3.9746628342723944e-10)",5,"(0.4343143594332315, 7.529631473560001e-12)",5,"(17.66044778084446, 2.3250942194075063e-9)"
5,6,2,Mosek,0.013574572280049324,5,true,true,5,"(22.782734903424814, 1.4539909389382262e-10)",5,"(0.28315864844360217, 6.081298273570486e-13)",5,"(22.782734903052795, 6.53273413850194e-10)"
5,6,2,Mosek,0.01399790495634079,5,true,true,5,"(11.464627156723223, 6.342585994674113e-11)",5,"(0.46335569129202386, 2.440554102644298e-12)",5,"(11.464627156935206, 2.996586719620325e-9)"
5,6,2,Mosek,0.013905314728617668,5,false,true,15,"(0.002364613727653067, 1.6581195203577916e-11)",15,"(1.6242175387710736, 6.321353655545041e-9)",13,"(5.795357645356545e-6, 1.988572283273792e-6)"
5,6,2,Mosek,0.013589698821306229,5,false,true,17,"(0.0007584418977552444, 2.2403342787020812e-12)",17,"(1.8132659182105055, 5.490240434928043e-9)",12,"(6.938845545159195e-6, 2.8226557112251804e-6)"
5,6,2,Mosek,0.02869829721748829,5,false,true,17,"(0.0003982653620071017, 2.5031495036137873e-11)",17,"(8.196539995379027, 1.790779546379484e-7)",9,"(0.06524532518855901, 3.157095026297134e-6)"
5,6,2,Mosek,0.011106405407190323,5,true,true,5,"(9.499926466060288, 2.952559669847243e-10)",5,"(0.5282430784549837, 4.3769445058263834e-11)",5,"(9.499926467591948, 1.1531466385652041e-10)"
5,6,2,Mosek,0.012113183736801147,5,true,true,5,"(10.618211902686522, 5.908593320019191e-11)",5,"(0.30391810197493097, 3.4838566153810423e-12)",5,"(10.618211903196348, 9.839480720008915e-12)"
5,6,2,Mosek,0.013861769810318947,5,true,true,5,"(11.409348259261538, 2.049782002649503e-11)",5,"(0.10970595178418487, 6.548394313660975e-13)",5,"(11.409348260647535, 1.0230635875086272e-10)"
5,6,2,Mosek,0.011824853718280792,5,true,true,5,"(10.428508465175552, 2.33990255778397e-10)",5,"(0.7312661791432037, 2.205601348729532e-11)",5,"(10.428508466141297, 1.4433069170760991e-11)"
5,6,2,Mosek,0.01356121338903904,5,true,true,5,"(12.175754673761862, 9.731538803017605e-10)",5,"(0.01958116567501905, 8.93192990695098e-13)",5,"(12.175754674030062, 5.0079272435745954e-11)"
5,6,2,Mosek,0.012223901227116585,5,true,true,5,"(13.498970792461574, 7.473689250593627e-11)",5,"(1.0052865337260108, 2.401098110027452e-12)",5,"(13.498970794853953, 8.757395530473022e-12)"
5,6,2,Mosek,0.03431403823196888,5,true,true,5,"(25.864930662810593, 4.792372750246532e-11)",5,"(0.31862036683843536, 8.844071260351425e-13)",5,"(25.86493066226647, 2.8397253477198678e-9)"
