m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
6,6,2,Mosek,0.00812159851193428,5,false,true,21,"(8.770385302375898e-5, -Inf)",21,"(Inf, 1.1498966300847821e-6)",10,"(0.6152853597998718, 1.5766086004999066e-12)"
6,6,2,Mosek,0.007386313751339912,5,false,true,21,"(0.0009134842142384754, -Inf)",21,"(Inf, 1.0278461061735102e-9)",11,"(0.241738988621473, 5.6971206053233806e-11)"
6,6,2,Mosek,0.006874928250908852,5,false,true,21,"(0.014438421943814407, -Inf)",21,"(Inf, 1.0144320725915316e-13)",9,"(3.835349850079259, 2.1323686751143345e-10)"
6,6,2,Mosek,0.0066763851791620255,5,false,true,21,"(0.01210429041055598, -Inf)",21,"(Inf, 9.085730317321413e-15)",10,"(0.4695502305459318, 1.3409587380869926e-11)"
6,6,2,Mosek,0.007289433851838112,5,false,true,21,"(0.004165413358898424, -Inf)",21,"(Inf, 2.4313073196083918e-11)",9,"(2.6394942830392645, 2.8816071554699815e-10)"
6,6,2,Mosek,0.009891541674733162,5,false,true,21,"(0.0017307295226294379, -Inf)",21,"(Inf, 1.0007785262964815e-6)",10,"(0.5021204409256188, 9.588497310773245e-11)"
6,6,2,Mosek,0.029328905045986176,5,false,true,20,"(0.0007101361115860676, 7.703680806275161e-7)",20,"(0.016027773433451496, 2.0215694660723503e-7)",10,"(0.19269434912816605, 1.8101556375560743e-9)"
6,6,2,Mosek,0.00838661938905716,5,false,true,21,"(0.0038805045860604457, -Inf)",21,"(Inf, 5.37850680628733e-13)",10,"(0.20950021085110668, 5.913403142587198e-10)"
6,6,2,Mosek,0.016399936750531197,5,false,true,21,"(0.002031257410886804, -Inf)",21,"(Inf, 2.579666408239802e-12)",10,"(0.7396561087834377, 8.705856174107122e-10)"
6,6,2,Mosek,0.012472663074731827,5,false,true,21,"(0.0036427644620873148, -Inf)",21,"(Inf, 3.176149602884809e-11)",10,"(1.2011115498139069, 3.749872470216782e-10)"
6,6,2,Mosek,0.01559721864759922,5,false,true,21,"(0.00039224771493640107, -Inf)",21,"(Inf, 3.1067280559545068e-25)",10,"(1.4186552165530006, 5.276117628029123e-10)"
6,6,2,Mosek,0.013006404042243958,5,false,true,21,"(0.0005142115472110293, -Inf)",21,"(Inf, 2.4419524004421867e-14)",10,"(0.09029417938103125, 2.518243514992174e-10)"
6,6,2,Mosek,0.012098316103219986,5,false,true,21,"(0.0025046802351549645, -Inf)",21,"(Inf, 6.991489709245259e-11)",10,"(0.9586078921456258, 2.2273068750873036e-9)"
6,6,2,Mosek,0.007144885137677193,5,false,true,21,"(0.007871017522234576, -Inf)",21,"(Inf, 1.1349461486785752e-9)",10,"(0.7302811903094985, 4.5140956447049725e-11)"
6,6,2,Mosek,0.010476808995008469,5,false,true,21,"(1.0871512016424086e-5, -Inf)",21,"(Inf, 2.513349952964035e-16)",9,"(0.848265654591243, 7.804015321890308e-10)"
6,6,2,Mosek,0.007588565349578857,5,false,true,21,"(0.0005193025535891154, -Inf)",21,"(Inf, 5.750222046009469e-10)",10,"(0.31340259162660905, 1.1537819980856816e-11)"
6,6,2,Mosek,0.006750306114554405,5,false,true,21,"(0.002036051468255641, -Inf)",21,"(Inf, 4.1930632867861557e-7)",11,"(0.09555483819022403, 1.2590573165440621e-10)"
6,6,2,Mosek,0.0111622866243124,5,false,false,20,"(2.358570594878338e-5, 1.6040066519487761e-6)",21,"(Inf, 1.909014615586039e-8)",9,"(0.7398344045212857, 4.3552817196708815e-8)"
6,6,2,Mosek,0.0066521018743515015,5,false,true,21,"(0.0029739716798157724, -Inf)",21,"(Inf, 2.6867308697762596e-6)",9,"(1.0406875145358578, 2.019443474961414e-11)"
6,6,2,Mosek,0.008961321786046028,5,false,true,21,"(0.00010741876862495481, -Inf)",21,"(Inf, 1.180337382153948e-15)",10,"(0.09678530589364842, 1.6767395314185283e-12)"
