m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
15,15,2,Mosek,5.060834858566523,5,true,true,15,"(97.22337815656586, 4.4671285842228066e-11)",15,"(15.938616822278759, 1.0786385776707184e-11)",15,"(97.22337814927145, 2.3490897574559155e-10)"
15,15,2,Mosek,5.123707273975015,5,true,true,15,"(87.82630967106817, 7.640350925441301e-11)",15,"(21.053933115171628, 1.716066530953861e-11)",15,"(87.82630967055434, 1.281417706992197e-10)"
15,15,2,Mosek,4.646410929039121,5,true,true,15,"(95.58311730238249, 7.823459345108774e-11)",15,"(19.994341514744754, 9.176004178224174e-12)",15,"(95.58311728865435, 1.225322590205637e-9)"
15,15,2,Mosek,10.394645126536489,5,true,true,15,"(89.76961700796188, 2.0437333544833588e-11)",15,"(17.02530849668501, 1.3794328565022145e-12)",15,"(89.76961699978547, 3.1267979286009124e-11)"
15,15,2,Mosek,4.758668307214975,5,true,true,15,"(108.74507615660299, 1.4893228165409228e-10)",15,"(22.589128985649133, 1.3921013534405811e-11)",15,"(108.74507615455084, 1.0815192437969174e-10)"
15,15,2,Mosek,5.7581342328339815,5,true,true,15,"(110.19271833835512, 3.904805142080281e-12)",15,"(18.961107600469212, 6.724966852853418e-13)",15,"(110.19271834449542, 4.807143845344269e-11)"
15,15,2,Mosek,5.07712765596807,5,true,true,15,"(87.1738583606144, 6.822892247797169e-11)",15,"(14.976418118792196, 1.3723072654066053e-11)",15,"(87.17385836797689, 5.092021338205209e-12)"
15,15,2,Mosek,5.947170663625002,5,true,true,15,"(105.79217822312114, 3.653449785521158e-10)",15,"(17.90129749244024, 4.7752885822809165e-11)",15,"(105.7921782500044, 4.604023130273234e-11)"
15,15,2,Mosek,3.924242341890931,5,true,true,15,"(87.68385395054271, 2.8517495277266748e-11)",15,"(19.686198770372933, 2.5205623425021e-11)",15,"(87.68385395417202, 1.4548786815673548e-12)"
15,15,2,Mosek,4.200274640694261,5,true,true,15,"(110.8089241393357, 2.2810160712587798e-11)",15,"(22.197628145647474, 2.4593183106256644e-12)",15,"(110.80892413680502, 3.651230193071567e-11)"
15,15,2,Mosek,3.545543111860752,5,true,true,15,"(98.45546447262831, 1.2007563900935087e-10)",15,"(29.007622234273132, 2.0218314104036992e-11)",15,"(98.45546447879569, 1.4352592418617113e-12)"
15,15,2,Mosek,3.080602778121829,5,true,true,15,"(106.1102735654132, 2.997412445565907e-10)",15,"(20.923712875045176, 5.564435090549198e-11)",15,"(106.11027357109819, 1.3637456867688152e-10)"
15,15,2,Mosek,5.358222883194685,5,true,true,15,"(108.9595372614911, 1.8796904035170872e-11)",15,"(18.582276677359378, 1.4754744178128548e-12)",15,"(108.95953725347451, 1.3085358213725928e-10)"
15,15,2,Mosek,5.659849649295211,5,true,true,15,"(116.70985404319282, 2.6792368791336058e-11)",15,"(12.922018717105527, 6.5379951665704555e-12)",15,"(116.70985405256782, 2.1437319771905825e-11)"
15,15,2,Mosek,5.768436485901475,5,true,true,15,"(108.27638990680349, 4.7781692322554785e-11)",15,"(18.41972277093144, 5.149079278024123e-12)",15,"(108.2763899022944, 2.2207360859805608e-10)"
15,15,2,Mosek,5.585529470816255,5,true,true,15,"(105.43273903978775, 8.878338766336502e-12)",15,"(14.322989937877493, 1.4100817710087065e-12)",15,"(105.43273904014946, 8.333778744523905e-12)"
15,15,2,Mosek,4.020021455362439,5,true,true,15,"(101.35550391731874, 2.761894691998284e-10)",15,"(17.625909262133476, 1.1541580883382243e-10)",15,"(101.35550391099665, 3.277769340405749e-10)"
15,15,2,Mosek,6.633835742250085,5,true,true,15,"(104.41814993531649, 5.013655535448107e-12)",15,"(22.60309496794625, 4.292050381224904e-13)",15,"(104.41814992905098, 5.117617736503975e-10)"
15,15,2,Mosek,4.624114364385605,5,true,true,15,"(96.60706460611557, 1.6352005699519106e-11)",15,"(21.908305496226685, 2.769208047586705e-12)",15,"(96.60706461787434, 1.0634287629854677e-10)"
15,15,2,Mosek,4.578922379761934,5,true,true,15,"(94.55726361809782, 2.662038981982867e-11)",15,"(20.15364403068873, 2.4414205081318533e-12)",15,"(94.55726361994238, 4.6809688606224236e-11)"
