m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
7,7,2,Mosek,0.022636957466602325,5,false,true,28,"(8.964767306385914e-6, -Inf)",28,"(Inf, 2.3452549864070784e-26)",13,"(0.09058261501114723, 1.3453978312381518e-9)"
7,7,2,Mosek,0.020624423399567604,5,false,true,27,"(0.0007517191691776533, 1.7592216495643536e-6)",27,"(2.9645286949854274e-5, 1.260268710250271e-9)",12,"(0.19174768106773757, 2.055450755868197e-9)"
7,7,2,Mosek,0.01913009025156498,5,false,false,27,"(0.007065193327589455, 1.6221275092049376e-6)",28,"(Inf, 8.533903115301895e-7)",13,"(0.10953427473766722, 5.234400625600044e-10)"
7,7,2,Mosek,0.016387879848480225,5,false,true,28,"(0.0013296285426595375, -Inf)",28,"(Inf, 2.3459902929212395e-13)",13,"(0.23154682086525005, 1.3907778698520117e-9)"
7,7,2,Mosek,0.01696542464196682,5,false,true,28,"(0.0004906847400400616, -Inf)",28,"(Inf, 1.997917634881293e-8)",12,"(1.5545748036894145, 5.011969215763356e-9)"
7,7,2,Mosek,0.014660485088825226,5,false,true,28,"(0.007812036652532492, -Inf)",28,"(Inf, 2.8148339701574e-11)",12,"(2.215638266367293, 1.7508318041916588e-9)"
7,7,2,Mosek,0.015243573114275932,5,false,true,28,"(0.0028173063904863554, -Inf)",28,"(Inf, 2.4081856330661245e-12)",12,"(2.0534668493764, 1.3569638099899488e-9)"
7,7,2,Mosek,0.0230413768440485,5,false,true,28,"(7.001331925626534e-5, -Inf)",28,"(Inf, 5.750102186983579e-22)",11,"(0.32117206758852546, 1.160446460954872e-11)"
7,7,2,Mosek,0.015190232545137405,5,false,true,28,"(0.001465574582199581, -Inf)",28,"(Inf, 1.1374011152626774e-6)",12,"(0.06455037697799712, 2.419013853506504e-10)"
7,7,2,Mosek,0.02316129021346569,5,false,true,28,"(1.888867483168853e-5, -Inf)",28,"(Inf, 2.9498057283515266e-22)",12,"(0.770156146256895, 1.7402622710531896e-9)"
7,7,2,Mosek,0.014421876519918442,5,false,true,28,"(0.004970377643736128, -Inf)",28,"(Inf, 6.460307635474379e-9)",12,"(2.0249519090235375, 5.351245672793437e-10)"
7,7,2,Mosek,0.016775919124484062,5,false,true,28,"(0.000758755629737391, -Inf)",28,"(Inf, 1.3463112017281009e-12)",13,"(0.3814772877251153, 3.410314427726927e-11)"
7,7,2,Mosek,0.02037706784904003,5,false,true,28,"(4.5272433767650145e-5, -Inf)",28,"(Inf, 5.335432501717275e-10)",12,"(0.058260516859213775, 1.6940967941273176e-10)"
7,7,2,Mosek,0.015512527897953987,5,false,true,28,"(0.0010795983187525172, -Inf)",28,"(Inf, 1.3081313534224953e-6)",12,"(0.326415941574544, 6.121359602176768e-11)"
7,7,2,Mosek,0.014563005417585373,5,false,true,28,"(0.0008339076999703214, -Inf)",28,"(Inf, 2.26135016115778e-9)",13,"(0.32331233965283773, 1.1622580470325388e-10)"
7,7,2,Mosek,0.016223540529608727,5,false,true,28,"(0.00043884949484072785, -Inf)",28,"(Inf, 6.072547398231082e-9)",12,"(0.3200168157270854, 7.359099190766549e-9)"
7,7,2,Mosek,0.018686771392822266,5,false,true,28,"(7.850383171153113e-5, -Inf)",28,"(Inf, 3.165958671315608e-10)",12,"(0.8019468267802076, 2.869086193667505e-10)"
7,7,2,Mosek,0.019406279549002647,5,false,true,28,"(0.00010412967320392463, -Inf)",28,"(Inf, 1.9751764300047348e-16)",12,"(0.7456269276367979, 1.8779062172506017e-10)"
7,7,2,Mosek,0.038476159796118736,5,false,true,28,"(0.0003007053990638677, -Inf)",28,"(Inf, 7.648470199252614e-20)",12,"(0.18817098230931886, 3.151863797355489e-10)"
7,7,2,Mosek,0.017398247495293617,5,false,true,28,"(0.0005008101010804344, -Inf)",28,"(Inf, 7.291964732221753e-14)",12,"(2.225896501034922, 2.3498338483364114e-10)"
