m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
4,4,2,Mosek,0.0011090897023677826,5,false,true,10,"(0.002395242437931761, -Inf)",10,"(Inf, 2.5635341024636642e-8)",5,"(1.7114924349629488, 1.6100170010353005e-11)"
4,4,2,Mosek,0.001433761790394783,5,false,true,10,"(0.06421926776297979, -Inf)",10,"(Inf, 3.210106348898411e-12)",5,"(2.4373576536493924, 1.536695780644222e-10)"
4,4,2,Mosek,0.0016267895698547363,5,false,true,10,"(0.003086127620489191, -Inf)",10,"(Inf, 1.2503897243373259e-11)",5,"(1.500793284469334, 5.316396039695991e-10)"
4,4,2,Mosek,0.0015202537178993225,5,false,true,10,"(0.0017557059875449375, -Inf)",10,"(Inf, 3.060909245167574e-7)",5,"(0.6828075315172891, 6.702519404796602e-10)"
4,4,2,Mosek,0.00154806487262249,5,false,true,10,"(0.0020309356532539906, -Inf)",10,"(Inf, 1.1560425196335471e-8)",5,"(0.01674546131721062, 1.136900134272312e-11)"
4,4,2,Mosek,0.0014865938574075699,5,false,true,10,"(0.007978412143261412, -Inf)",10,"(Inf, 4.874080652263328e-9)",5,"(0.08195675281643437, 1.5406104035555122e-10)"
4,4,2,Mosek,0.0013865772634744644,5,false,true,10,"(0.07302765179605454, -Inf)",10,"(Inf, 1.4494817991468044e-10)",5,"(1.126806165691311, 5.343882537568452e-11)"
4,4,2,Mosek,0.0021675974130630493,5,false,false,9,"(0.020919858373445063, 5.208192272410822e-7)",10,"(Inf, 7.604115277922983e-8)",5,"(1.6139724675158842, 1.848821519147186e-10)"
4,4,2,Mosek,0.001611117273569107,5,false,true,10,"(0.0003290849804794251, -Inf)",10,"(Inf, 1.551400578108581e-7)",5,"(1.6077818719230879, 7.460723198494306e-11)"
4,4,2,Mosek,0.001483924686908722,5,false,true,10,"(0.011665548010827084, -Inf)",10,"(Inf, 4.3675491375242855e-7)",5,"(1.1763019619456325, 4.1394138147904465e-11)"
4,4,2,Mosek,0.0015584733337163925,5,false,true,10,"(0.0021503118475598407, -Inf)",10,"(Inf, 3.4809532825632695e-8)",5,"(0.6941969128251968, 4.009245904751394e-12)"
4,4,2,Mosek,0.0014982502907514572,5,false,true,10,"(0.014050899604284064, -Inf)",10,"(Inf, 1.0511913976771107e-8)",5,"(1.2092712401453225, 9.914023592196377e-11)"
4,4,2,Mosek,0.0015471503138542175,5,false,true,10,"(0.005712237835531385, -Inf)",10,"(Inf, 1.4998050224835075e-8)",5,"(1.3953841114548347, 2.6757642161132343e-9)"
4,4,2,Mosek,0.0015069693326950073,5,false,true,10,"(0.04021533249640988, -Inf)",10,"(Inf, 1.173627126405394e-10)",5,"(0.38011678247927555, 1.7627453946803491e-10)"
4,4,2,Mosek,0.0014606844633817673,5,false,true,10,"(0.016465416839215884, -Inf)",10,"(Inf, 3.1407114082441674e-10)",6,"(0.019418719176383926, 8.06465814792955e-12)"
4,4,2,Mosek,0.0014373846352100372,5,false,true,10,"(0.013867958406377988, -Inf)",10,"(Inf, 8.475710383923377e-10)",6,"(0.18551441624596013, 4.2269910490646445e-11)"
4,4,2,Mosek,0.0019715186208486557,5,false,true,10,"(0.003561500702485312, -Inf)",10,"(Inf, 5.196869779545971e-15)",5,"(0.8442075290062105, 9.219617433083322e-13)"
4,4,2,Mosek,0.001562897115945816,5,false,true,10,"(0.08460432173659298, -Inf)",10,"(Inf, 1.2772550345229395e-12)",5,"(1.5019872179167384, 1.2468393726411433e-9)"
4,4,2,Mosek,0.001834949478507042,5,false,true,10,"(0.0033709155706303532, -Inf)",10,"(Inf, 2.8645877819000294e-7)",5,"(0.40763156388427124, 1.6965214339268792e-10)"
4,4,2,Mosek,0.0018135979771614075,5,false,true,10,"(0.0210539357746399, -Inf)",10,"(Inf, 4.452720929412653e-12)",5,"(1.376531508186096, 5.130504888963683e-10)"
