m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
16,16,2,Mosek,12.519487410783768,5,true,true,16,"(118.69613948362527, 3.9452009026994794e-11)",16,"(25.016493958563412, 6.123926263482109e-12)",16,"(118.69613947158422, 7.821955634108708e-11)"
16,16,2,Mosek,10.575103366747499,5,true,true,16,"(129.71905647192816, 5.002402704989133e-11)",16,"(20.04403189046408, 9.653632495709891e-12)",16,"(129.71905647039722, 8.585366399079547e-11)"
16,16,2,Mosek,14.155314648523927,5,true,true,16,"(119.98197787101842, 5.996297174671597e-11)",16,"(23.41012844073308, 1.0078300026819591e-11)",16,"(119.98197786108483, 6.916904911494827e-11)"
16,16,2,Mosek,12.638954503461719,5,true,true,16,"(116.36359055451683, 2.7116667392180152e-11)",16,"(21.28934452807957, 4.827684428943868e-12)",16,"(116.36359054218724, 1.5978246176197265e-11)"
16,16,2,Mosek,9.52524571493268,5,true,true,16,"(121.68479423478524, 2.2090310148868706e-11)",16,"(26.13184234897405, 1.984792536003372e-12)",16,"(121.68479422882892, 2.3531935807413914e-10)"
16,16,2,Mosek,9.230956625193357,5,true,true,16,"(139.54834520223585, 4.702847767192753e-11)",16,"(27.06037282108579, 5.408350545765498e-12)",16,"(139.54834520120806, 1.3079527141545673e-10)"
16,16,2,Mosek,11.214764727279544,5,true,true,16,"(110.1899572519418, 4.803719207756624e-12)",16,"(23.024463566289548, 8.945523010414549e-13)",16,"(110.18995725196068, 1.3145445963956588e-11)"
16,16,2,Mosek,12.422824639827013,5,true,true,16,"(124.87176031225984, 2.8142359962600028e-11)",16,"(29.153976627755814, 3.0016989898973017e-12)",16,"(124.87176031029254, 5.2701418910593913e-11)"
16,16,2,Mosek,7.979629583656788,5,true,true,16,"(125.8405261154498, 3.9766812991442995e-11)",16,"(33.344444389567485, 3.75625600833718e-12)",16,"(125.84052610808217, 4.751950191824659e-12)"
16,16,2,Mosek,8.194127388298512,5,true,true,16,"(116.89034819657974, 2.923391525147209e-11)",16,"(28.222461228544347, 2.334322127047748e-12)",16,"(116.8903481871997, 6.012737742491144e-10)"
16,16,2,Mosek,6.665839297696948,5,true,true,16,"(134.55232223604608, 5.09855044191535e-10)",16,"(26.08932664693348, 6.554173983569905e-11)",16,"(134.55232223752748, 6.297913829797278e-11)"
16,16,2,Mosek,8.213642660528421,5,true,true,16,"(113.50223131417704, 1.0109142826233563e-10)",16,"(28.437075219747094, 1.2740901174577023e-11)",16,"(113.50223131343957, 1.0014318443620978e-11)"
16,16,2,Mosek,9.280891990289092,5,true,true,16,"(106.27164482432684, 1.1247625935508233e-11)",16,"(26.85343265011515, 1.4499734254370895e-12)",16,"(106.27164482338965, 1.1123914440952504e-10)"
16,16,2,Mosek,6.499967072159052,5,true,true,16,"(140.067248828658, 3.675246070821423e-10)",16,"(26.15096314650792, 4.063887742832094e-11)",16,"(140.0672488334038, 9.350218159835567e-11)"
16,16,2,Mosek,8.196722576394677,5,true,true,16,"(126.93603688258433, 4.5615157802387505e-11)",16,"(29.500900694749884, 6.890963330411235e-12)",16,"(126.93603690319127, 5.33465653417687e-11)"
16,16,2,Mosek,10.743255399167538,5,true,true,16,"(102.11132431790018, 1.2582601062573059e-11)",16,"(29.04986838973321, 2.163761960249929e-12)",16,"(102.1113243051697, 1.0565124735309937e-9)"
16,16,2,Mosek,9.103885270655155,5,true,true,16,"(120.57892740823627, 7.760431120756635e-11)",16,"(25.838645858958394, 2.9297437882672074e-11)",16,"(120.57892740438092, 5.727860618882959e-11)"
16,16,2,Mosek,10.58908479474485,5,true,true,16,"(117.99090227555807, 7.3591715855944e-12)",16,"(24.185869790912463, 8.294770090084885e-13)",16,"(117.99090227614698, 1.142472989457057e-11)"
16,16,2,Mosek,15.387653907760978,5,true,true,16,"(118.21589585252828, 8.284135056634276e-11)",16,"(24.537458550723546, 1.484870593480179e-11)",16,"(118.21589583816964, 5.1204085633418085e-12)"
16,16,2,Mosek,6.72720455750823,5,true,true,16,"(134.30937913557156, 3.5683898595575025e-11)",16,"(24.723246106466387, 5.428815369731647e-12)",16,"(134.30937913607656, 1.299796291801869e-11)"
