m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
5,3,2,Mosek,0.0007450953125953674,5,false,true,6,"(0.03191144717193943, -Inf)",6,"(Inf, 9.095972596517514e-12)",3,"(0.36499916652601366, 1.1836322233241678e-10)"
5,3,2,Mosek,0.0007949620485305786,5,false,true,6,"(0.03414666818169686, -Inf)",6,"(Inf, 2.9783728370506646e-10)",3,"(0.20603015477837527, 2.2896827411370654e-8)"
5,3,2,Mosek,0.0007643029093742371,5,false,true,6,"(0.005556975461408776, -Inf)",6,"(Inf, 1.752442171089777e-8)",3,"(0.21063399728736126, 6.065269534543014e-13)"
5,3,2,Mosek,0.0006820075213909149,5,false,true,6,"(0.016953808502532603, -Inf)",6,"(Inf, 2.3890557022244586e-12)",4,"(0.0930729130739052, 1.2805344751811478e-10)"
5,3,2,Mosek,0.0006389841437339783,5,false,true,6,"(0.03508089614646396, -Inf)",6,"(Inf, 1.491086846816848e-13)",4,"(0.04813421922137768, 4.191843858721495e-11)"
5,3,2,Mosek,0.0009419508278369904,5,false,true,6,"(0.004015196092925802, -Inf)",6,"(Inf, 3.2095909720509884e-11)",3,"(0.07623293902838818, 1.138381078060588e-11)"
5,3,2,Mosek,0.0006974656134843826,5,false,true,6,"(0.017577272133372984, -Inf)",6,"(Inf, 6.460193130688221e-11)",4,"(0.0911460568242246, 2.276956324382202e-10)"
5,3,2,Mosek,0.0006550382822751999,5,false,true,6,"(0.035142496254908846, -Inf)",6,"(Inf, 8.992993915526939e-11)",4,"(0.2902287104811698, 2.4343200035664886e-11)"
5,3,2,Mosek,0.0006840173155069351,5,false,true,6,"(0.009019502263951056, -Inf)",6,"(Inf, 1.148310026089057e-10)",3,"(0.17898903765630372, 1.4622159075178833e-11)"
5,3,2,Mosek,0.0006677396595478058,5,false,true,6,"(0.019475404973594602, -Inf)",6,"(Inf, 2.094573416812494e-10)",4,"(0.1758871125574336, 7.377413863044715e-12)"
5,3,2,Mosek,0.0006864499300718307,5,false,true,6,"(0.006477803093270316, -Inf)",6,"(Inf, 1.7578501553181142e-8)",3,"(0.33325819313764227, 2.844199150995775e-10)"
5,3,2,Mosek,0.0007323287427425385,5,false,true,6,"(0.007023412628776442, -Inf)",6,"(Inf, 1.420429925342859e-14)",4,"(0.022052818251781424, 1.64427836564896e-10)"
5,3,2,Mosek,0.0006612502038478851,5,false,true,6,"(0.026954766153616878, -Inf)",6,"(Inf, 2.0869657878441265e-10)",3,"(0.2766491733978691, 7.379993854095789e-11)"
5,3,2,Mosek,0.0005957726389169693,5,false,true,6,"(0.14736950677504848, -Inf)",6,"(Inf, 2.367510920808156e-10)",3,"(0.4235393628867256, 2.366549446426675e-9)"
5,3,2,Mosek,0.0007232408970594406,5,false,true,6,"(0.0036736953378440685, -Inf)",6,"(Inf, 1.4115938792795203e-12)",3,"(0.032558264120230336, 3.267377979599628e-12)"
5,3,2,Mosek,0.0007165092974901199,5,false,true,6,"(0.00677879856657004, -Inf)",6,"(Inf, 6.405549448728677e-15)",4,"(0.1527697030964857, 2.6142111582881934e-11)"
5,3,2,Mosek,0.0006608031690120697,5,false,true,6,"(0.04754393392598702, -Inf)",6,"(Inf, 3.5382155840471367e-16)",4,"(0.25192089831606335, 2.089321133011971e-11)"
5,3,2,Mosek,0.0007243659347295761,5,false,true,6,"(0.05021582868079835, -Inf)",6,"(Inf, 3.347053097763263e-10)",4,"(0.07200024923390275, 9.825511014364161e-12)"
5,3,2,Mosek,0.0008186344057321548,5,false,true,6,"(0.0038556923080558083, -Inf)",6,"(Inf, 1.0942790640767848e-10)",4,"(0.04699250254819248, 4.276784494084294e-12)"
5,3,2,Mosek,0.0006852895021438599,5,false,true,6,"(0.0059209919551840955, -Inf)",6,"(Inf, 2.342199269440827e-8)",4,"(0.02761535594292211, 7.507689670795961e-12)"
