m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
17,11,2,Mosek,0.18910143710672855,5,false,true,66,"(0.18781976642742332, -Inf)",66,"(Inf, 1.7722103609766084e-17)",29,"(1.8434291994246774, 1.599060866836275e-10)"
17,11,2,Mosek,0.17310258001089096,5,false,true,66,"(0.18758169906786024, -Inf)",66,"(Inf, 2.5885163094094884e-14)",27,"(1.5712639906292938, 1.665472697900415e-9)"
17,11,2,Mosek,0.1563852559775114,5,false,true,66,"(0.26362036030948816, -Inf)",66,"(Inf, 3.524134973006206e-20)",27,"(2.1504020330128437, 1.0470058076875154e-8)"
17,11,2,Mosek,0.13165052607655525,5,false,true,66,"(0.33653869042275925, -Inf)",66,"(Inf, 1.4389206400790718e-10)",28,"(0.20771861942677236, 5.789901975688563e-12)"
17,11,2,Mosek,0.1379167903214693,5,false,true,66,"(0.28218380973840435, -Inf)",66,"(Inf, 9.958551427959707e-10)",29,"(0.8087516645533362, 4.3661043487066843e-10)"
17,11,2,Mosek,0.14887320809066296,5,false,true,66,"(0.31257427438624963, -Inf)",66,"(Inf, 3.994697662798466e-20)",29,"(0.446238563760706, 1.0082393233466507e-12)"
17,11,2,Mosek,0.13073483482003212,5,false,true,66,"(0.1744258757746856, -Inf)",66,"(Inf, 2.5441428276217998e-9)",28,"(1.582418849901271, 1.0457735623064158e-9)"
17,11,2,Mosek,0.1341918520629406,5,false,true,66,"(0.2074968995210997, -Inf)",66,"(Inf, 1.14681942568436e-10)",28,"(1.0807357372826745, 3.729388687592596e-10)"
17,11,2,Mosek,0.14212300814688206,5,false,true,66,"(0.19471209922484867, -Inf)",66,"(Inf, 9.39936125324686e-18)",28,"(1.0119484360108753, 8.40077329429914e-10)"
17,11,2,Mosek,0.12950218096375465,5,false,true,66,"(0.17734636371404452, -Inf)",66,"(Inf, 3.2818822680932203e-9)",29,"(0.09927297080594416, 1.1082373142799539e-10)"
17,11,2,Mosek,0.1915813945233822,5,false,true,66,"(0.27201482370929986, -Inf)",66,"(Inf, 3.3296982755983586e-10)",29,"(0.3539820472308762, 2.476957433798275e-11)"
17,11,2,Mosek,0.16991854645311832,5,false,true,66,"(0.08480198827602296, -Inf)",66,"(Inf, 5.186470209022078e-14)",27,"(2.6534218088841497, 9.043263821429235e-11)"
17,11,2,Mosek,0.15273369662463665,5,false,true,66,"(0.1860038743375376, -Inf)",66,"(Inf, 3.642675783601822e-20)",29,"(2.1922665920109843, 6.556988146095249e-11)"
17,11,2,Mosek,0.15191171877086163,5,false,true,66,"(0.19606818557801114, -Inf)",66,"(Inf, 1.5232589979566004e-15)",27,"(3.2116780240274574, 1.5589362768736405e-10)"
17,11,2,Mosek,0.17960642464458942,5,false,true,66,"(0.1273508655205685, -Inf)",66,"(Inf, 3.3911857813955473e-13)",28,"(1.5849517944043672, 1.1124261210046923e-9)"
17,11,2,Mosek,0.22703787870705128,5,false,true,66,"(0.21459935795786078, -Inf)",66,"(Inf, 3.464635025048613e-17)",28,"(0.11678420788168992, 1.3075679956350695e-9)"
17,11,2,Mosek,0.15381711348891258,5,false,true,66,"(0.13280489460389858, -Inf)",66,"(Inf, 3.864053188793896e-12)",28,"(0.14478795836319022, 6.290055645099014e-12)"
17,11,2,Mosek,0.15807766281068325,5,false,true,66,"(0.10164243462785402, -Inf)",66,"(Inf, 2.8222719984295145e-13)",28,"(1.042303691815272, 1.0489177725280584e-11)"
17,11,2,Mosek,0.13997194170951843,5,false,true,66,"(0.13616158870100945, -Inf)",66,"(Inf, 8.329019596904089e-17)",27,"(3.9996739874394187, 2.512321371975141e-9)"
17,11,2,Mosek,0.15217439085245132,5,false,true,66,"(0.1788738767951066, -Inf)",66,"(Inf, 1.0434627412143558e-16)",27,"(1.8550628415385275, 3.217008437185673e-11)"
