m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
12,6,2,Mosek,0.005544086918234825,5,false,true,21,"(0.6794684344402651, -Inf)",21,"(Inf, 6.573310680315342e-15)",11,"(2.4698764002666453, 5.819799385805637e-10)"
12,6,2,Mosek,0.005609083920717239,5,false,true,21,"(0.2847124799988211, -Inf)",21,"(Inf, 2.8159674384526524e-14)",10,"(4.920005917617472, 6.304042792018013e-11)"
12,6,2,Mosek,0.00571470707654953,5,false,true,21,"(0.3838035719798881, -Inf)",21,"(Inf, 5.60335473938779e-17)",10,"(6.415098556253486, 7.214587770161188e-10)"
12,6,2,Mosek,0.005742812529206276,5,false,true,21,"(0.4504690128236615, -Inf)",21,"(Inf, 1.3750602552349654e-15)",11,"(2.8994895133607343, 7.02687947195205e-10)"
12,6,2,Mosek,0.00920826569199562,5,false,true,21,"(0.5165852730245055, -Inf)",21,"(Inf, 7.20322539417067e-18)",10,"(4.442848198641217, 1.5841454458160282e-10)"
12,6,2,Mosek,0.009296268224716187,5,false,true,21,"(0.7795859666279866, -Inf)",21,"(Inf, 3.0223553778643237e-18)",11,"(7.242096186203808, 1.1011701637812871e-9)"
12,6,2,Mosek,0.00922202318906784,5,false,true,21,"(0.5145632147075699, -Inf)",21,"(Inf, 1.5282200719732066e-17)",11,"(2.5794685764745156, 1.8743391758971314e-10)"
12,6,2,Mosek,0.009270895272493362,5,false,true,21,"(0.3374362655511948, -Inf)",21,"(Inf, 3.2008606928780983e-15)",10,"(2.7188531078930067, 1.0398469855005978e-8)"
12,6,2,Mosek,0.009089246392250061,5,false,true,21,"(0.8645768463734842, -Inf)",21,"(Inf, 2.377966905669157e-19)",11,"(4.009316932923629, 1.924298925480452e-10)"
12,6,2,Mosek,0.008957689628005028,5,false,true,21,"(0.4390937638195954, -Inf)",21,"(Inf, 2.798392905337443e-18)",10,"(5.753873652458064, 1.086292555843636e-8)"
12,6,2,Mosek,0.009077426046133041,5,false,true,21,"(0.35436694828677306, -Inf)",21,"(Inf, 2.9026283666885625e-17)",11,"(2.9037202001149742, 8.314043193758657e-11)"
12,6,2,Mosek,0.009234363213181496,5,false,true,21,"(0.5020956439759812, -Inf)",21,"(Inf, 4.4457978535337543e-14)",11,"(2.70055717990853, 2.717292593725995e-10)"
12,6,2,Mosek,0.009191051125526428,5,false,true,21,"(0.16178494969270307, -Inf)",21,"(Inf, 4.57922728052647e-12)",11,"(8.634575441664806, 1.7519783866381948e-10)"
12,6,2,Mosek,0.00858742743730545,5,false,true,21,"(0.9552868545034415, -Inf)",21,"(Inf, 1.0802098579510673e-12)",10,"(6.554206245288611, 3.0397711011502026e-9)"
12,6,2,Mosek,0.009198859333992004,5,false,true,21,"(0.3594515132917198, -Inf)",21,"(Inf, 1.7060708123175022e-17)",11,"(5.09629957807713, 7.809897061194468e-10)"
12,6,2,Mosek,0.009404823184013367,5,false,true,21,"(0.41241203709431473, -Inf)",21,"(Inf, 3.010143847906132e-14)",11,"(0.0303224173342318, 7.870907130306995e-10)"
12,6,2,Mosek,0.009380040690302849,5,false,true,21,"(0.5476976106615002, -Inf)",21,"(Inf, 2.9916227906166727e-18)",11,"(1.779966626791453, 1.486940871546113e-10)"
12,6,2,Mosek,0.009228618815541267,5,false,true,21,"(0.19210585424491888, -Inf)",21,"(Inf, 2.609274018430109e-10)",11,"(2.1168045767773442, 1.5853652011508872e-10)"
12,6,2,Mosek,0.009195391088724136,5,false,true,21,"(0.4198000949953934, -Inf)",21,"(Inf, 1.0989473458455278e-17)",11,"(0.907229232471257, 1.5211528023319226e-9)"
12,6,2,Mosek,0.00918366014957428,5,false,true,21,"(0.7787445064339983, -Inf)",21,"(Inf, 1.5008184085987646e-19)",11,"(1.1559439007458552, 7.865804144143987e-10)"
