m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
5,5,2,Mosek,0.00308813713490963,5,false,true,15,"(4.810371757464838e-5, -Inf)",15,"(Inf, 1.5305477899633482e-8)",8,"(0.00224120588684901, 6.2364652501474684e-12)"
5,5,2,Mosek,0.003100171685218811,5,false,true,15,"(6.638772669295172e-5, -Inf)",15,"(Inf, 3.569943890507319e-10)",8,"(0.0004894001899211577, 1.4470618732340498e-11)"
5,5,2,Mosek,0.003031698986887932,5,false,true,15,"(0.00015191026881197637, -Inf)",15,"(Inf, 1.5193257591053028e-12)",7,"(0.007204139133766517, 7.115363358460855e-11)"
5,5,2,Mosek,0.0034187473356723785,5,false,true,14,"(0.00019004322237123057, 5.592703762684035e-7)",14,"(4.2427484079443386e-5, 6.796345340026858e-9)",7,"(0.006026222497116727, 2.2811829798797628e-11)"
5,5,2,Mosek,0.0031021274626255035,5,false,true,15,"(1.3628920072165473e-5, -Inf)",15,"(Inf, 2.8431405897749665e-8)",7,"(0.0016273383837096186, 5.806007774527068e-11)"
5,5,2,Mosek,0.0033931992948055267,5,false,true,14,"(5.947839278523539e-5, 2.588766992865928e-7)",14,"(0.00012388567467242666, 4.3534201508631584e-8)",7,"(0.013414700868293343, 5.3146782522500695e-11)"
5,5,2,Mosek,0.0030998587608337402,5,false,true,15,"(7.925870200713062e-6, -Inf)",15,"(Inf, 1.9969441746579392e-7)",7,"(0.013761081124614931, 2.5611696005884743e-10)"
5,5,2,Mosek,0.002677271142601967,5,false,true,15,"(0.0003715820887866531, -Inf)",15,"(Inf, 1.1956913165050029e-8)",7,"(0.02297358670986226, 1.0844165414494185e-11)"
5,5,2,Mosek,0.003053644672036171,5,false,true,15,"(4.144375183855118e-5, -Inf)",15,"(Inf, 8.366091134246768e-11)",8,"(0.006253652435639682, 3.3307445110456757e-12)"
5,5,2,Mosek,0.0027301516383886337,5,false,true,15,"(8.312226075743413e-5, -Inf)",15,"(Inf, 6.047946177134434e-7)",7,"(0.016953363913695958, 5.337637093661764e-11)"
5,5,2,Mosek,0.0038614384829998016,5,false,false,14,"(0.00038310754647690706, 5.679621347929469e-7)",15,"(Inf, 8.019326901453853e-14)",7,"(0.017101785940558608, 2.0960165081785528e-11)"
5,5,2,Mosek,0.0030551161617040634,5,false,true,15,"(2.12700721561228e-5, -Inf)",15,"(Inf, 4.747412268029068e-8)",7,"(0.012472532003716954, 9.794386841587005e-11)"
5,5,2,Mosek,0.0034163035452365875,5,false,true,15,"(6.2930430760730326e-6, -Inf)",15,"(Inf, 3.541634138777349e-12)",7,"(0.00521738858861517, 1.3441301064693764e-10)"
5,5,2,Mosek,0.003126341849565506,5,false,true,15,"(1.5131429358287991e-5, -Inf)",15,"(Inf, 1.3555440149707708e-8)",7,"(0.007594024153692467, 4.692058875300894e-12)"
5,5,2,Mosek,0.0030931904911994934,5,false,false,14,"(8.060844488109205e-5, 4.3492081733423365e-6)",15,"(Inf, 2.968484207183449e-6)",8,"(0.0011276535260262798, 8.0105232141882e-12)"
5,5,2,Mosek,0.003001587465405464,5,false,true,15,"(6.787961674045187e-5, -Inf)",15,"(Inf, 7.47663913915202e-9)",7,"(0.017063917782558825, 2.2460721404575293e-10)"
5,5,2,Mosek,0.0032998081296682358,5,false,true,15,"(5.0881500010978925e-6, -Inf)",15,"(Inf, 6.1515541834526965e-9)",7,"(0.00016152700847776074, 6.070166493747755e-12)"
5,5,2,Mosek,0.003118462860584259,5,false,true,15,"(3.601945054526852e-5, -Inf)",15,"(Inf, 9.367443463556805e-12)",8,"(0.010153491094658728, 6.122588358806366e-12)"
5,5,2,Mosek,0.0027881022542715073,5,false,true,15,"(0.0003952540424840735, -Inf)",15,"(Inf, 1.0344487331852262e-10)",8,"(0.0003346206775849384, 3.767251463244624e-11)"
5,5,2,Mosek,0.003030635416507721,5,false,true,15,"(0.00012354775896947283, -Inf)",15,"(Inf, 6.070828249552717e-11)",7,"(0.018317958986506636, 1.2812395349438656e-10)"
