m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
8,8,2,Mosek,0.05145752988755703,5,false,true,36,"(6.262335844489968e-6, -Inf)",36,"(Inf, 2.866334892170504e-10)",15,"(0.0007465672111460387, 2.6457664807475445e-12)"
8,8,2,Mosek,0.02805672585964203,5,false,false,33,"(6.1407631339242905e-6, 2.7419299189912812e-6)",36,"(Inf, 4.561270234959257e-8)",15,"(0.0002059241531340241, 4.572295989021527e-11)"
8,8,2,Mosek,0.03542117401957512,5,false,false,28,"(5.891210697970885e-6, 4.015818555948179e-6)",36,"(Inf, 3.3274497261056833e-9)",14,"(0.001059778067394491, 8.366001668732515e-11)"
8,8,2,Mosek,0.03609445132315159,5,false,false,30,"(6.685311019766575e-6, 4.817475950807365e-6)",36,"(Inf, 4.2307421387847304e-10)",16,"(0.0005485701972621146, 5.910870567004498e-12)"
8,8,2,Mosek,0.0448643583804369,5,false,false,28,"(5.791909574850946e-6, 3.499863651435845e-6)",35,"(1.401812615045282e-5, 2.8256904926769885e-8)",16,"(3.6017193372794744e-5, 1.0716144880211913e-11)"
8,8,2,Mosek,0.0360371433198452,5,false,false,32,"(7.079379541315205e-6, 4.0081806791153065e-6)",36,"(Inf, 2.3003689834547256e-14)",16,"(0.00045044167062437016, 7.776535933321216e-12)"
8,8,2,Mosek,0.03294199891388416,5,false,false,34,"(1.211126171930685e-5, 4.368061572897936e-6)",36,"(Inf, 2.7572042859561445e-14)",16,"(0.0005780580087642235, 2.9117552989452505e-11)"
8,8,2,Mosek,0.03935448080301285,5,false,false,31,"(6.623059261268259e-6, 3.794470959229545e-6)",36,"(Inf, 1.5349520899350525e-12)",16,"(0.0002962189612053554, 1.9499941843777544e-11)"
8,8,2,Mosek,0.03551242873072624,5,false,false,32,"(9.767298502164943e-6, 3.190356278462109e-6)",36,"(Inf, 1.148242218351199e-9)",15,"(0.0006154715804075802, 3.860101350614666e-12)"
8,8,2,Mosek,0.045813316479325294,5,false,false,31,"(6.259411895596252e-6, 3.874369246028216e-6)",36,"(Inf, 1.9379627888665701e-28)",14,"(0.001093849588224558, 2.378417542737903e-11)"
8,8,2,Mosek,0.05013372749090195,5,false,false,18,"(5.60489031836615e-6, 3.7715508710972417e-6)",36,"(Inf, 1.6654425764311966e-7)",15,"(4.0952607243912465e-5, 3.360963983733945e-12)"
8,8,2,Mosek,0.031125592067837715,5,false,false,35,"(5.291693424056574e-6, 2.491512882928072e-6)",36,"(Inf, 3.5347727910416155e-14)",15,"(0.0016240539888615123, 1.0698147322192456e-10)"
8,8,2,Mosek,0.03972027823328972,5,false,false,35,"(7.280237348598334e-6, 6.085538047396656e-7)",36,"(Inf, 7.542510648311857e-10)",15,"(0.0016808337261796271, 2.5554362131217492e-11)"
8,8,2,Mosek,0.03058703988790512,5,false,false,35,"(9.414572426009955e-6, 2.130966675597159e-6)",36,"(Inf, 2.5916322233507832e-12)",15,"(0.002126468110290502, 4.299089790576587e-12)"
8,8,2,Mosek,0.03163367323577404,5,false,false,32,"(6.868572921090524e-6, 3.7452371436123353e-6)",36,"(Inf, 9.836799779338484e-10)",16,"(0.00025281272010252025, 3.343903707991778e-11)"
8,8,2,Mosek,0.055200958624482155,5,true,true,8,"(0.041995839559046115, 4.8823042199390557e-8)",8,"(8.364653056303714e-5, 1.4648166332114073e-10)",8,"(0.04199586530165944, 2.994790492871766e-10)"
8,8,2,Mosek,0.02833460457623005,5,false,false,35,"(6.48049104708147e-6, 1.8060213028910998e-6)",36,"(Inf, 1.4085336478337344e-6)",15,"(0.0009721997710279857, 7.109677428543633e-11)"
8,8,2,Mosek,0.028437087312340736,5,false,true,36,"(1.0831939117360517e-5, -Inf)",36,"(Inf, 2.998675504821245e-13)",16,"(0.0012358563182738283, 1.4811632283458996e-11)"
8,8,2,Mosek,0.0394404586404562,5,false,false,21,"(6.173173855782395e-6, 4.399837066560837e-6)",35,"(6.8399151568947335e-6, 2.3327946432850987e-8)",15,"(0.00012493349634713386, 5.057716410377686e-12)"
8,8,2,Mosek,0.030474046245217323,5,false,false,34,"(5.098574372860401e-6, 2.552675791130306e-6)",36,"(Inf, 8.220307841701587e-8)",15,"(0.00046008826425284914, 7.408583450937186e-12)"
