m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
6,6,2,Mosek,0.006696982309222221,5,false,true,21,"(8.648910430672235e-6, -Inf)",21,"(Inf, 3.7529760121638785e-10)",10,"(0.0005448296692192689, 8.533268036165415e-12)"
6,6,2,Mosek,0.006910182535648346,5,false,false,20,"(0.00010308352792650224, 4.117270085341045e-6)",21,"(Inf, 1.7240687810067478e-8)",10,"(0.009479183898151023, 2.8991847135939497e-12)"
6,6,2,Mosek,0.007634345442056656,5,false,false,20,"(1.2946977105129393e-5, 4.001924032044839e-7)",21,"(Inf, 5.908288402016324e-9)",9,"(0.004709018294004688, 1.134813876347452e-11)"
6,6,2,Mosek,0.009670991450548172,5,false,false,19,"(5.261027735490209e-6, 2.7717582122571286e-6)",21,"(Inf, 1.925591923811977e-13)",10,"(0.0003333964360039657, 6.000521796313215e-11)"
6,6,2,Mosek,0.0068845245987176895,5,false,true,20,"(0.00011280257737950343, 1.859627427567592e-7)",20,"(0.000824715174926758, 2.455282981454352e-8)",9,"(0.03039677255981464, 3.5120341010292153e-9)"
6,6,2,Mosek,0.005916807800531387,5,false,true,21,"(0.0001976579611060345, -Inf)",21,"(Inf, 1.567182708555271e-10)",10,"(0.002450632890591328, 5.349662211943021e-11)"
6,6,2,Mosek,0.006703341379761696,5,false,true,21,"(1.522373901855835e-5, -Inf)",21,"(Inf, 6.485622606333121e-9)",10,"(0.0010508455645318927, 5.99557638703062e-12)"
6,6,2,Mosek,0.017476247623562813,5,false,true,21,"(6.644490476029112e-5, -Inf)",21,"(Inf, 6.046107974327359e-10)",10,"(0.0030300521210786867, 1.385777034112202e-10)"
6,6,2,Mosek,0.006122387945652008,5,false,true,21,"(1.0835280732442308e-5, -Inf)",21,"(Inf, 3.809661871519685e-6)",10,"(0.0050393115191093235, 3.0660269540631664e-12)"
6,6,2,Mosek,0.00611463375389576,5,false,true,21,"(4.350898932150431e-5, -Inf)",21,"(Inf, 1.463213365893578e-9)",9,"(0.004957509584915804, 5.155421065998588e-11)"
6,6,2,Mosek,0.006573926657438278,5,false,true,21,"(3.5886121606210055e-5, -Inf)",21,"(Inf, 1.598740679340695e-11)",9,"(0.0043286691001786035, 7.680521369887193e-12)"
6,6,2,Mosek,0.008921224623918533,5,false,false,19,"(6.205322590896327e-5, 3.6669949735149696e-7)",21,"(Inf, 3.5234569097106674e-13)",10,"(0.0032549377254553888, 1.317631062443816e-10)"
6,6,2,Mosek,0.005643852055072784,5,false,true,21,"(0.0003199065078730266, -Inf)",21,"(Inf, 2.827114485129282e-8)",10,"(0.022370044884992914, 6.246851701063393e-12)"
6,6,2,Mosek,0.0066581182181835175,5,false,true,21,"(1.116324313489769e-5, -Inf)",21,"(Inf, 1.1358901626210082e-10)",10,"(0.0036814311970957904, 1.8091774608096643e-11)"
6,6,2,Mosek,0.006882825866341591,5,false,false,20,"(0.00019186554557680096, 3.59420474205501e-6)",21,"(Inf, 1.508319941554584e-9)",10,"(0.004767637850669509, 1.7579870916412866e-10)"
6,6,2,Mosek,0.01299014687538147,5,false,false,20,"(2.311338453828562e-5, 3.712983759349812e-7)",21,"(Inf, 5.063299259024192e-10)",9,"(0.0017532905342555582, 1.6703626176912743e-11)"
6,6,2,Mosek,0.011572930961847305,5,false,true,21,"(6.379321453843758e-6, -Inf)",21,"(Inf, 3.719074734397752e-12)",9,"(0.018708532576686622, 1.3366317858185727e-9)"
6,6,2,Mosek,0.009730271995067596,5,false,true,21,"(7.961694069261256e-5, -Inf)",21,"(Inf, 6.190686089550489e-12)",10,"(0.012527656024559203, 2.4924383762712406e-12)"
6,6,2,Mosek,0.01018383540213108,5,false,true,21,"(1.018851697693895e-5, -Inf)",21,"(Inf, 2.1810252142479974e-6)",10,"(0.023330039045730132, 2.5799481386097778e-11)"
6,6,2,Mosek,0.011537907645106316,5,false,true,21,"(7.690219223895973e-6, -Inf)",21,"(Inf, 2.6856154409665276e-12)",10,"(0.002769345600759573, 3.1025496614722016e-12)"
