m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
17,17,2,Mosek,11.405700497329235,5,true,true,17,"(0.04925686419642352, 9.084521069074573e-11)",17,"(0.012448620706984562, 2.2915974138514052e-11)",17,"(0.049256864244097635, 1.8972390050832507e-15)"
17,17,2,Mosek,9.14457630366087,5,true,true,17,"(0.055863825935253124, 3.386214291903421e-11)",17,"(0.01954834471815913, 1.1808622921164136e-11)",17,"(0.055863825927630235, 6.495116197555003e-11)"
17,17,2,Mosek,9.884261216968298,5,true,true,17,"(0.0592977934720921, 2.1461844712874686e-11)",17,"(0.017983270252050074, 1.7862904331649184e-11)",17,"(0.05929779344839424, 9.280075947080683e-11)"
17,17,2,Mosek,8.497538683936,5,true,true,17,"(0.05613016486880588, 2.128824043123517e-10)",17,"(0.024835082886766793, 1.3522489359398237e-10)",17,"(0.05613016500855004, 2.422670977167579e-15)"
17,17,2,Mosek,8.222403747960925,5,true,true,17,"(0.04580996323481963, 8.378932397051984e-11)",17,"(0.012981070747718, 9.685327228588388e-11)",17,"(0.04580996325079315, 9.046128145842072e-14)"
17,17,2,Mosek,8.288919346407056,5,true,true,17,"(0.05657260032559636, 2.0614412282739424e-10)",17,"(0.019345804210118025, 2.1151212229479003e-10)",17,"(0.05657260046042, 6.0081430061497846e-15)"
17,17,2,Mosek,7.688787296414375,5,true,true,17,"(0.047393210831011966, 3.6182542783087648e-12)",17,"(0.017674688490000704, 2.4876883771274303e-12)",17,"(0.047393210832523104, 4.319565084885639e-12)"
17,17,2,Mosek,6.918203191831708,5,true,true,17,"(0.046666152985984886, 3.3514324504658105e-10)",17,"(0.01600904199311655, 3.251141230654781e-10)",17,"(0.04666615304499969, 2.531895894494937e-10)"
17,17,2,Mosek,6.867916032671928,5,true,true,17,"(0.05459334604339295, 1.271942801827996e-10)",17,"(0.015028171238370002, 9.71845022416541e-11)",17,"(0.054593346092208894, 3.481073595881637e-11)"
17,17,2,Mosek,8.16726627573371,5,true,true,17,"(0.05843892127511569, 8.40722009144736e-11)",17,"(0.01962753925743919, 1.0417668248926443e-10)",17,"(0.05843892132921121, 2.5743830907725367e-15)"
17,17,2,Mosek,6.761217707768083,5,true,true,17,"(0.052566683180872854, 2.952544155715196e-10)",17,"(0.023048698328669435, 1.7148403136471158e-10)",17,"(0.05256668333853316, 2.7457907903439326e-15)"
17,17,2,Mosek,7.899000953882933,5,true,true,17,"(0.04949288896733043, 7.117929588193082e-13)",17,"(0.020311257045175016, 3.7888145789461417e-13)",17,"(0.04949288896781112, 1.9433871858404228e-11)"
17,17,2,Mosek,8.000000186264515,5,true,true,17,"(0.05131293025188959, 1.0048400600404848e-11)",17,"(0.022738115341869033, 5.783719210584519e-12)",17,"(0.05131293015546683, 2.2113771002656029e-10)"
17,17,2,Mosek,9.952705778181553,5,true,true,17,"(0.06268259082662217, 3.9462480458861115e-12)",17,"(0.01752359719629605, 1.760938895345255e-12)",17,"(0.06268259078667208, 9.02174096223888e-11)"
17,17,2,Mosek,7.662949830293655,5,true,true,17,"(0.05207691551852241, 6.024300015457175e-11)",17,"(0.017630519306386552, 3.875576328307658e-11)",17,"(0.05207691554447917, 6.3092319316073426e-15)"
17,17,2,Mosek,7.5112043507397175,5,true,true,17,"(0.05205237910618472, 5.971619075240044e-12)",17,"(0.020487120527312223, 2.7053437378681778e-12)",17,"(0.05205237905044957, 1.147953528349474e-10)"
17,17,2,Mosek,8.072380296885967,5,true,true,17,"(0.052766131345868036, 2.751576031740036e-12)",17,"(0.020358878032787707, 1.5453623620994165e-12)",17,"(0.05276613134054738, 9.392989734430385e-12)"
17,17,2,Mosek,8.156857386231422,5,true,true,17,"(0.051766041684463006, 1.7880888210025606e-10)",17,"(0.01805208520652663, 1.4399674172776384e-10)",17,"(0.05176604177260303, 3.1561122548999773e-12)"
17,17,2,Mosek,8.680508201941848,5,true,true,17,"(0.04939004784404107, 5.743816557368972e-12)",17,"(0.023887623927422545, 3.815418720243159e-12)",17,"(0.049390047847925236, 3.0342004345166536e-14)"
17,17,2,Mosek,9.243699505925179,5,true,true,17,"(0.05049123071846963, 7.413282900088922e-12)",17,"(0.022291625670529513, 4.289109363098303e-12)",17,"(0.05049123072120215, 2.1189274080462873e-14)"
