m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
3,3,2,Mosek,0.0008265748620033264,5,false,true,6,"(0.005037351746827052, -Inf)",6,"(Inf, 1.729609628517272e-15)",3,"(0.16150912780662127, 7.558130611062498e-14)"
3,3,2,Mosek,0.0007692966610193253,5,false,true,6,"(0.0002541820881089422, -Inf)",6,"(Inf, 6.576705537414865e-8)",3,"(0.11489818740291007, 5.469868355390683e-12)"
3,3,2,Mosek,0.0006899889558553696,5,false,true,6,"(0.00939323914464147, -Inf)",6,"(Inf, 5.4154973720918287e-11)",4,"(0.022036256244228666, 2.7941432481384487e-11)"
3,3,2,Mosek,0.0007762853056192398,5,false,true,6,"(0.0008203312244198802, -Inf)",6,"(Inf, 1.5933715240954674e-9)",3,"(0.07564549324801202, 2.0249795240605307e-11)"
3,3,2,Mosek,0.0007601343095302582,5,false,true,6,"(6.443986750441647e-5, -Inf)",6,"(Inf, 1.697554086261017e-11)",3,"(0.08840252131245237, 7.841551865933805e-12)"
3,3,2,Mosek,0.0009063538163900375,5,false,true,6,"(0.0005979781814263394, -Inf)",6,"(Inf, 3.149760939527028e-13)",4,"(0.01956218693036925, 7.402612841000954e-12)"
3,3,2,Mosek,0.0007510893046855927,5,false,true,6,"(0.003959456776384613, -Inf)",6,"(Inf, 4.934349057611703e-13)",4,"(0.01666091212863783, 2.5248893728793312e-11)"
3,3,2,Mosek,0.0007758457213640213,5,false,true,6,"(0.0001238559102579104, -Inf)",6,"(Inf, 2.2601991252961657e-10)",3,"(0.04698253738290577, 1.01348011065981e-11)"
3,3,2,Mosek,0.0009398963302373886,5,false,true,6,"(7.867480396417528e-5, -Inf)",6,"(Inf, 1.4450018604955501e-8)",4,"(0.00017721688227699035, 2.6327540197273063e-11)"
3,3,2,Mosek,0.0009050760418176651,5,false,true,6,"(0.000491537127463791, -Inf)",6,"(Inf, 5.824423102487502e-10)",3,"(0.04381080362671747, 1.4574823524141043e-12)"
3,3,2,Mosek,0.0008532777428627014,5,false,true,6,"(0.004932913764855657, -Inf)",6,"(Inf, 8.655352539600658e-14)",3,"(0.07813931977237012, 5.765079094593423e-11)"
3,3,2,Mosek,0.0008214991539716721,5,false,true,5,"(0.0011975697540358295, 3.0411146764417665e-6)",5,"(7.12726759008924e-6, 6.291546410465007e-9)",4,"(5.2389387332788045e-5, 7.925620398971674e-11)"
3,3,2,Mosek,0.0007534176111221313,5,false,true,6,"(2.2017737533320782e-5, -Inf)",6,"(Inf, 2.692357228316333e-6)",3,"(0.058212195954829425, 2.9076197880119067e-11)"
3,3,2,Mosek,0.0008988697081804276,5,false,true,6,"(0.0014403504799624018, -Inf)",6,"(Inf, 7.116436551311871e-10)",3,"(0.02195816331803328, 3.1966664378768817e-12)"
3,3,2,Mosek,0.000789666548371315,5,false,true,6,"(0.008318354634078139, -Inf)",6,"(Inf, 4.968429723038282e-10)",3,"(0.1500332829627654, 1.931141866329305e-12)"
3,3,2,Mosek,0.0006450731307268143,5,false,true,6,"(0.0034249974095371012, -Inf)",6,"(Inf, 1.0183604759863973e-12)",3,"(0.160138852174061, 5.509012906173852e-12)"
3,3,2,Mosek,0.0007339995354413986,5,false,true,6,"(5.716860586679545e-6, -Inf)",6,"(Inf, 1.5206945451613116e-8)",3,"(0.11883345748803513, 6.169037443251898e-12)"
3,3,2,Mosek,0.0009635984897613525,5,false,true,6,"(6.224168410501637e-5, -Inf)",6,"(Inf, 1.2781525935594359e-10)",3,"(0.03003271557314275, 1.5648590829241054e-11)"
3,3,2,Mosek,0.0008004754781723022,5,false,true,6,"(0.012770334673170772, -Inf)",6,"(Inf, 1.111796761490704e-11)",3,"(0.19845412164418327, 1.3961616814778224e-11)"
3,3,2,Mosek,0.0008852165192365646,5,false,true,6,"(0.0009161602613011131, -Inf)",6,"(Inf, 5.405979723348067e-9)",4,"(0.0017838344475561538, 6.432578405526881e-12)"
