m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
5,4,2,Mosek,0.0011683590710163116,5,false,true,10,"(0.015397104771832653, -Inf)",10,"(Inf, 5.43017106848878e-9)",5,"(0.6593039956607121, 1.3243800749317726e-10)"
5,4,2,Mosek,0.0014589689671993256,5,false,true,10,"(0.015154234082300556, -Inf)",10,"(Inf, 6.26044170379738e-12)",5,"(1.6448281906226123, 6.937721088684641e-10)"
5,4,2,Mosek,0.0014620888978242874,5,false,true,10,"(0.02808793219613195, -Inf)",10,"(Inf, 2.0972295575409655e-12)",5,"(3.1835963759205996, 3.0869041149771556e-10)"
5,4,2,Mosek,0.0013685356825590134,5,false,true,10,"(0.2933706896928169, -Inf)",10,"(Inf, 2.0045199001788215e-9)",6,"(1.0049890563721258, 6.820387470484564e-11)"
5,4,2,Mosek,0.0015486720949411392,5,false,true,10,"(0.08117990148029983, -Inf)",10,"(Inf, 3.5343518304497783e-10)",6,"(0.1421225278112177, 1.0774612157936259e-10)"
5,4,2,Mosek,0.0015328563749790192,5,false,true,10,"(0.07714763006285438, -Inf)",10,"(Inf, 1.8285680368311878e-10)",5,"(2.518105323367042, 5.213120424078337e-10)"
5,4,2,Mosek,0.0017256662249565125,5,false,true,10,"(0.011474563321700217, -Inf)",10,"(Inf, 7.459644588588164e-9)",6,"(0.05599897228666644, 1.7051561493959959e-10)"
5,4,2,Mosek,0.0016577504575252533,5,false,true,10,"(0.06011557523714922, -Inf)",10,"(Inf, 8.940693798251368e-16)",5,"(0.6092962710418495, 4.768354411227465e-10)"
5,4,2,Mosek,0.0015072114765644073,5,false,true,10,"(0.07651754982809829, -Inf)",10,"(Inf, 9.876317869095539e-9)",6,"(0.44198534616333907, 9.697142821467986e-11)"
5,4,2,Mosek,0.0015215296298265457,5,false,true,10,"(0.15756127592893385, -Inf)",10,"(Inf, 1.8078670225686292e-10)",5,"(1.7022047017511615, 4.971242984516554e-10)"
5,4,2,Mosek,0.0016895029693841934,5,false,true,10,"(0.010321067022473833, -Inf)",10,"(Inf, 2.7414218739678903e-10)",5,"(0.684489512582323, 1.6559378922206245e-10)"
5,4,2,Mosek,0.0014351066201925278,5,false,true,10,"(0.3004621374092999, -Inf)",10,"(Inf, 8.475683415354506e-14)",6,"(0.6901183341352708, 1.5133538956869715e-10)"
5,4,2,Mosek,0.0015024133026599884,5,false,true,10,"(0.10747907244071403, -Inf)",10,"(Inf, 3.489871525674219e-10)",5,"(3.556074365933646, 1.577303929423812e-9)"
5,4,2,Mosek,0.0014848150312900543,5,false,true,10,"(0.08720681073622599, -Inf)",10,"(Inf, 3.9175700038504715e-12)",5,"(0.37813491039828784, 3.164265734178854e-11)"
5,4,2,Mosek,0.0016289595514535904,5,false,true,10,"(0.014177838895605812, -Inf)",10,"(Inf, 2.3329895318196316e-10)",5,"(3.421382577223436, 4.1368659928073515e-11)"
5,4,2,Mosek,0.0015695653855800629,5,false,true,10,"(0.08715147445254746, -Inf)",10,"(Inf, 5.13776838713062e-12)",5,"(2.070968759379063, 1.1041968390669513e-10)"
5,4,2,Mosek,0.0015885159373283386,5,false,true,10,"(0.12928095857562347, -Inf)",10,"(Inf, 3.047562044537494e-15)",6,"(0.22970170091953887, 2.866131829860595e-10)"
5,4,2,Mosek,0.0016576629132032394,5,false,true,10,"(0.010137652350832332, -Inf)",10,"(Inf, 1.151029212437988e-15)",5,"(0.6068779383652401, 2.4982191899480975e-10)"
5,4,2,Mosek,0.0014704074710607529,5,false,true,10,"(0.08361821415197893, -Inf)",10,"(Inf, 1.8550040749917126e-9)",6,"(0.18024820033692218, 4.317395754148383e-11)"
5,4,2,Mosek,0.0015344340354204178,5,false,true,10,"(0.20620013920435543, -Inf)",10,"(Inf, 3.846052949678447e-12)",6,"(1.0867245320587324, 5.6054372816274895e-11)"
