m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
5,4,2,Mosek,0.0013139508664608002,5,false,true,10,"(0.001333423804149202, -Inf)",10,"(Inf, 1.4504097495214581e-9)",6,"(0.0026895038017548077, 2.969930693149977e-11)"
5,4,2,Mosek,0.0014373194426298141,5,false,true,10,"(0.005852417245796679, -Inf)",10,"(Inf, 1.1669402099991173e-11)",6,"(0.05136477631862285, 2.4323092512043244e-11)"
5,4,2,Mosek,0.0013432260602712631,5,false,true,10,"(0.0031218322994710614, -Inf)",10,"(Inf, 4.2317449562814395e-12)",6,"(0.00010932188910719509, 5.7889295831489046e-12)"
5,4,2,Mosek,0.0012302659451961517,5,false,true,10,"(0.003959871086077888, -Inf)",10,"(Inf, 1.196222714919656e-12)",5,"(0.0738420279234438, 4.2031184397793705e-10)"
5,4,2,Mosek,0.0013778377324342728,5,false,true,10,"(0.0005832995500566958, -Inf)",10,"(Inf, 1.5418668330664995e-11)",5,"(0.009125624247775172, 1.1509890923770824e-10)"
5,4,2,Mosek,0.0014130659401416779,5,false,true,10,"(0.0007006551232677969, -Inf)",10,"(Inf, 2.90297338381711e-12)",6,"(0.0006945529672879204, 2.1177598727801448e-11)"
5,4,2,Mosek,0.0014775823801755905,5,false,true,10,"(0.0007167043782085078, -Inf)",10,"(Inf, 3.800894771674842e-8)",5,"(0.06933936290177842, 8.923307341862336e-11)"
5,4,2,Mosek,0.0014596711844205856,5,false,true,10,"(0.0035678567187041542, -Inf)",10,"(Inf, 4.666854538526811e-11)",6,"(0.0029764747680029032, 1.6821562010139158e-10)"
5,4,2,Mosek,0.0016884095966815948,5,false,true,10,"(9.707932621678458e-5, -Inf)",10,"(Inf, 1.952230932977373e-11)",5,"(0.10377960085233297, 1.185176838870729e-10)"
5,4,2,Mosek,0.001443793997168541,5,false,true,10,"(0.004861018710939942, -Inf)",10,"(Inf, 6.734415797901693e-10)",6,"(0.03497098198660473, 4.8918497186440315e-11)"
5,4,2,Mosek,0.0015111323446035385,5,false,true,10,"(0.0027603213320064805, -Inf)",10,"(Inf, 1.5004704283375174e-11)",5,"(0.05529184399205399, 2.5496824527586045e-11)"
5,4,2,Mosek,0.0016317032277584076,5,false,true,10,"(0.00016628774252489123, -Inf)",10,"(Inf, 2.5667258011387704e-10)",5,"(0.034654025383135605, 4.4519512692477094e-12)"
5,4,2,Mosek,0.0014386847615242004,5,false,true,10,"(0.006132583211721235, -Inf)",10,"(Inf, 1.052073247568742e-12)",6,"(0.04320419843134455, 3.3323942355617116e-11)"
5,4,2,Mosek,0.0015848968178033829,5,false,true,10,"(0.0012559113007289268, -Inf)",10,"(Inf, 6.405239135433924e-9)",5,"(0.015490591572636749, 1.2850247838694338e-9)"
5,4,2,Mosek,0.0016587693244218826,5,false,true,10,"(0.0016468796662883042, -Inf)",10,"(Inf, 3.3816262858295854e-12)",5,"(0.08511183199369343, 1.8456077650776176e-10)"
5,4,2,Mosek,0.0016004405915737152,5,false,true,10,"(0.016186469171112605, -Inf)",10,"(Inf, 2.1442647840133956e-16)",6,"(0.03876889955535292, 3.7368445965581936e-11)"
5,4,2,Mosek,0.0015748273581266403,5,false,true,10,"(0.002447127303040636, -Inf)",10,"(Inf, 4.1744765031357015e-9)",6,"(0.056858982026358584, 2.4042716861006414e-10)"
5,4,2,Mosek,0.0016301386058330536,5,false,true,10,"(0.005330748269815548, -Inf)",10,"(Inf, 9.648181515464635e-12)",6,"(0.052494268318104595, 2.1523195986520268e-10)"
5,4,2,Mosek,0.0017039235681295395,5,false,true,10,"(0.0028672498133066266, -Inf)",10,"(Inf, 1.7545381125675686e-11)",6,"(0.006296248836386931, 1.3433182566459943e-10)"
5,4,2,Mosek,0.0015861652791500092,5,false,true,10,"(0.0063826004262712566, -Inf)",10,"(Inf, 5.265737379621855e-12)",6,"(0.054777933993029486, 4.142815118283808e-11)"
