m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
16,15,2,Mosek,3.0015914030373096,5,true,true,16,"(0.05314650500544475, 8.250590695552835e-10)",16,"(0.006358826401791747, 4.2889774689637144e-10)",16,"(0.053146505484201176, 1.1970605298242365e-12)"
16,15,2,Mosek,3.7938884776085615,5,true,true,16,"(0.05126380289099541, 1.8809546074785295e-10)",16,"(0.005378042129748461, 4.545451190671435e-11)",16,"(0.05126380289131646, 1.9602315695402118e-10)"
16,15,2,Mosek,2.612365812063217,5,true,true,16,"(0.05572246552535655, 7.594832452715059e-10)",16,"(0.01134927624570581, 3.5126951807553685e-10)",16,"(0.055722465749289275, 2.6002901416350594e-13)"
16,15,2,Mosek,2.889085529372096,5,true,true,16,"(0.06291646582876825, 3.403608173168182e-10)",16,"(0.0074024228614596645, 2.2259731702642745e-10)",16,"(0.06291646611331192, 1.4889999359515907e-13)"
16,15,2,Mosek,2.7272381763905287,5,true,true,16,"(0.04806895008904771, 5.560498025171824e-10)",16,"(0.007419038908732211, 3.2085030150430743e-10)",16,"(0.04806895045863059, 6.740598449887602e-14)"
16,15,2,Mosek,2.642757887020707,5,true,true,16,"(0.05113142748416533, 1.2191437974556954e-11)",16,"(0.007330675383726883, 5.177537898669511e-12)",16,"(0.05113142748699535, 5.182844366456493e-12)"
16,15,2,Mosek,2.5767108369618654,5,true,true,16,"(0.055615671082187124, 2.24816043528507e-11)",16,"(0.008295082976196999, 1.4190941824658523e-11)",16,"(0.05561567100168096, 2.632921684332013e-10)"
16,15,2,Mosek,2.5067388098686934,5,true,true,16,"(0.05374213458583344, 9.990976558029289e-11)",16,"(0.007640112588951476, 7.469790803974399e-11)",16,"(0.05374213462849417, 1.0811115129324602e-14)"
16,15,2,Mosek,4.602787734940648,5,true,true,16,"(0.0508930462703203, 4.485022323748084e-11)",16,"(0.008728858788418975, 2.1910177288239583e-11)",16,"(0.05089304626852427, 7.531501149986081e-11)"
16,15,2,Mosek,2.896009638905525,5,true,true,16,"(0.050968495690380825, 5.2304511235702585e-11)",16,"(0.009105479941079896, 3.512750971488843e-11)",16,"(0.05096849571786996, 7.138310609996855e-13)"
16,15,2,Mosek,2.768458131700754,5,true,true,16,"(0.06182727619129616, 1.2835263831812951e-10)",16,"(0.010835972026652093, 5.4912996009972695e-11)",16,"(0.06182727621668295, 1.0546198250566824e-10)"
16,15,2,Mosek,3.3772210273891687,5,true,true,16,"(0.055723563520433714, 2.292113533803183e-11)",16,"(0.013624934817021176, 1.0068366751459957e-11)",16,"(0.05572356352628768, 8.733878942616318e-12)"
16,15,2,Mosek,2.5181946475058794,5,true,true,16,"(0.05464845294425312, 1.2872042690863856e-10)",16,"(0.009316169622777393, 6.337441225779632e-11)",16,"(0.054648453010883544, 1.0729547404331673e-14)"
16,15,2,Mosek,2.6727297212928534,5,true,true,16,"(0.05889635114410567, 1.8540035485339522e-11)",16,"(0.009010655701672933, 5.96594423371297e-12)",16,"(0.05889635115724312, 3.5428493885485953e-12)"
16,15,2,Mosek,3.459251958876848,5,true,true,16,"(0.06368470769820575, 1.0639153436959491e-10)",16,"(0.010704889315216274, 4.6187666292246175e-11)",16,"(0.06368470753825804, 4.786826511757691e-10)"
16,15,2,Mosek,2.6032934188842773,5,true,true,16,"(0.05322837965639436, 3.368620123403348e-11)",16,"(0.009289007764192978, 1.6888887006587382e-11)",16,"(0.05322837964239006, 6.803619321628353e-11)"
16,15,2,Mosek,2.5032710507512093,5,true,true,16,"(0.06964065632418003, 2.618112674019483e-11)",16,"(0.010721990945508336, 6.843714505129883e-12)",16,"(0.06964065633886724, 1.2184140137853245e-12)"
16,15,2,Mosek,2.8180116899311543,5,true,true,16,"(0.053498458077928794, 6.630595504262614e-12)",16,"(0.008112953402434963, 2.381654757571238e-12)",16,"(0.053498458082884816, 5.210543824168171e-15)"
16,15,2,Mosek,3.852376576513052,5,true,true,16,"(0.05980112052903436, 2.0459931544032377e-10)",16,"(0.006063118250470577, 5.643008226292034e-11)",16,"(0.059801120628497996, 2.004678152138857e-11)"
16,15,2,Mosek,2.6333420388400555,5,true,true,16,"(0.053863408149733505, 1.338652623158681e-10)",16,"(0.008191883973855953, 7.634266823404927e-11)",16,"(0.05386340817890639, 4.235605900363197e-11)"
