m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
12,8,2,Mosek,0.028308238834142685,5,false,true,36,"(0.05616664802754562, -Inf)",36,"(Inf, 6.918937759318203e-16)",17,"(0.10445820048646286, 7.742226637356817e-11)"
12,8,2,Mosek,0.021082140505313873,5,false,true,36,"(0.2889164890633511, -Inf)",36,"(Inf, 3.971150426206976e-15)",16,"(5.670461533140645, 2.7759617035810536e-10)"
12,8,2,Mosek,0.017402853816747665,5,false,true,36,"(0.25943707210714684, -Inf)",36,"(Inf, 2.261518852937266e-9)",17,"(1.4589922445348398, 1.4002298644913442e-8)"
12,8,2,Mosek,0.02070462889969349,5,false,true,36,"(0.1700959934363965, -Inf)",36,"(Inf, 1.2371123421852662e-13)",16,"(4.162519005370969, 9.25141526085459e-12)"
12,8,2,Mosek,0.018225742504000664,5,false,true,36,"(0.16246002066971277, -Inf)",36,"(Inf, 8.180080037181741e-13)",16,"(1.2011172020708156, 1.1709328182835747e-9)"
12,8,2,Mosek,0.03989672288298607,5,false,true,36,"(0.084852164742674, -Inf)",36,"(Inf, 1.169115582305711e-12)",17,"(1.3429342155510142, 9.494167703353598e-10)"
12,8,2,Mosek,0.02042611502110958,5,false,true,36,"(0.30420681048765535, -Inf)",36,"(Inf, 1.8406235747119345e-9)",15,"(9.926835442232234, 3.093921862603942e-8)"
12,8,2,Mosek,0.02151632308959961,5,false,true,36,"(0.1916117127978012, -Inf)",36,"(Inf, 3.074772788952723e-15)",16,"(2.080414491863947, 3.3438460979365667e-9)"
12,8,2,Mosek,0.02189120277762413,5,false,true,36,"(0.24272497675303742, -Inf)",36,"(Inf, 1.9230361037636444e-13)",16,"(2.380038145919867, 4.097783322712751e-8)"
12,8,2,Mosek,0.02167551778256893,5,false,true,36,"(0.14044066768845725, -Inf)",36,"(Inf, 4.274382071706532e-15)",16,"(2.308557225030414, 2.5918165776142115e-10)"
12,8,2,Mosek,0.021597839891910553,5,false,true,36,"(0.1723716260244455, -Inf)",36,"(Inf, 3.9927976265546047e-16)",16,"(3.2841021941455546, 2.4489334871067623e-9)"
12,8,2,Mosek,0.021820461377501488,5,false,true,36,"(0.07593807993447767, -Inf)",36,"(Inf, 9.122873987113595e-10)",17,"(1.2249242675227312, 1.8892197674614876e-9)"
12,8,2,Mosek,0.021623477339744568,5,false,true,36,"(0.2903240792420698, -Inf)",36,"(Inf, 1.985656539533161e-17)",16,"(4.6746950847706294, 5.6628869718326444e-11)"
12,8,2,Mosek,0.021752307191491127,5,false,true,36,"(0.24648998487574875, -Inf)",36,"(Inf, 7.931735319370564e-15)",16,"(2.4557030266596183, 2.59331527058387e-11)"
12,8,2,Mosek,0.020506685599684715,5,false,true,36,"(0.35947671026370537, -Inf)",36,"(Inf, 9.821155144843783e-10)",16,"(2.426071047240607, 2.8718482400075524e-10)"
12,8,2,Mosek,0.022182220593094826,5,false,true,36,"(0.38077339378578307, -Inf)",36,"(Inf, 2.4808463191186184e-17)",17,"(2.175570949700962, 7.933192309208594e-11)"
12,8,2,Mosek,0.021740533411502838,5,false,true,36,"(0.16879638489020402, -Inf)",36,"(Inf, 1.1941736699441257e-15)",17,"(1.1655609977487544, 1.8529811064867633e-11)"
12,8,2,Mosek,0.02079729363322258,5,false,true,36,"(0.2893941000451079, -Inf)",36,"(Inf, 9.751183655624676e-10)",16,"(2.2334833882113982, 3.945683537656691e-9)"
12,8,2,Mosek,0.023810578510165215,5,false,true,36,"(0.018535453706028934, -Inf)",36,"(Inf, 7.117159492094805e-11)",16,"(0.8653801457750308, 7.770721461040951e-11)"
12,8,2,Mosek,0.020822295919060707,5,false,true,36,"(0.20913245133943217, -Inf)",36,"(Inf, 1.5756361556616927e-16)",16,"(2.0246504923380813, 8.376046662238133e-11)"
