m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
2,3,2,Mosek,0.0017441213130950928,5,false,true,4,"(0.0054335492983156024, 2.4547200003497217e-11)",4,"(0.42779847685588196, 6.527696975250119e-10)",2,"(0.13873763823334848, 3.9038113251801047e-11)"
2,3,2,Mosek,0.0015160497277975082,5,true,true,2,"(0.11574977664101109, 3.864819696377953e-11)",2,"(0.053104442465068395, 4.4435336018220986e-11)",2,"(0.11574977677989268, 1.005900545767285e-10)"
2,3,2,Mosek,0.0012781843543052673,5,true,true,2,"(0.018478822605955476, 3.7078138336890366e-11)",2,"(0.19279714378070573, 2.101012389272788e-10)",2,"(0.018478822595067165, 8.157526171439125e-12)"
2,3,2,Mosek,0.005744729191064835,5,false,true,4,"(0.0005594553367246328, 7.462541991062612e-11)",4,"(0.3143815386968082, 3.012005661388581e-8)",2,"(0.009783150955928197, 5.065268932554127e-12)"
2,3,2,Mosek,0.006395889446139336,5,false,true,4,"(8.105037382179355e-5, 4.2068040037518976e-11)",4,"(0.3956123478313082, 3.312035227583257e-8)",3,"(0.0016816761655592785, 5.4929944771370594e-9)"
2,3,2,Mosek,0.005901144817471504,5,false,true,4,"(0.0047360940881598385, 7.664848869242624e-11)",4,"(0.3850972430432699, 5.556105144770208e-9)",3,"(0.03735997212757181, 4.5482416810906565e-8)"
2,3,2,Mosek,0.006400011479854584,5,false,true,4,"(0.0008065516440188968, 8.34776245898482e-11)",4,"(0.21079244484390078, 3.870771586457651e-9)",3,"(0.008135527771671742, 1.6455907721165155e-9)"
2,3,2,Mosek,0.007702989503741264,5,false,true,4,"(0.00020120101951279692, 1.5934649357583725e-11)",4,"(0.34944376606143507, 3.08029597773254e-8)",2,"(0.04136426682761524, 1.1037705424423508e-11)"
2,3,2,Mosek,0.006417425349354744,5,false,true,4,"(0.00020386717988901925, 2.4697452001004642e-11)",4,"(0.4483124455802761, 3.953186682746809e-8)",3,"(0.007333006415419054, 5.110230807868593e-10)"
2,3,2,Mosek,0.0060044992715120316,5,false,true,4,"(0.0003464691588351953, 1.9352090990574078e-11)",4,"(0.3884406816589856, 1.1752821279036517e-8)",3,"(0.03528562544627731, 3.2947818186218566e-9)"
2,3,2,Mosek,0.0065958574414253235,5,false,true,4,"(0.015421594234064083, 3.301572129548156e-11)",4,"(0.24400060721484837, 2.51886640882565e-10)",3,"(0.054575228670999204, 4.379808416988245e-9)"
2,3,2,Mosek,0.006648274138569832,5,false,true,4,"(0.0004307148189150638, 1.2506311249939198e-11)",4,"(0.23732472510713695, 3.2445542358349394e-9)",2,"(0.0653455473093315, 9.720847871150112e-11)"
2,3,2,Mosek,0.006631825119256973,5,false,true,4,"(0.017874933632291836, 2.90683790039936e-11)",4,"(0.24010962587932774, 4.917434555690524e-10)",3,"(0.10452346852808897, 1.30831439953156e-7)"
2,3,2,Mosek,0.006105910986661911,5,true,true,2,"(0.21976651600521704, 1.6400874926228877e-11)",2,"(0.33075777087526165, 4.0771921639775325e-11)",2,"(0.21976651601081765, 1.4924280828657812e-11)"
2,3,2,Mosek,0.00731324777007103,5,false,true,4,"(0.005978613591238217, 6.484318830375998e-11)",4,"(0.08879484851545355, 3.8005604073884054e-9)",3,"(0.01596737130615208, 2.684243706551198e-8)"
2,3,2,Mosek,0.006658349186182022,5,false,true,3,"(0.0005007270085472855, 3.893815449126646e-6)",3,"(5.49220056950591e-6, 2.4818877438761134e-8)",2,"(0.015975836840295486, 1.3850821042899294e-10)"
2,3,2,Mosek,0.006793450564146042,5,false,true,4,"(0.03935770702245028, 1.826709988168182e-11)",4,"(0.21134377122909273, 2.500834050264434e-10)",2,"(0.21406103731884668, 1.3134075001353447e-9)"
2,3,2,Mosek,0.006589379161596298,5,false,true,4,"(0.0028580784411069587, 4.299767620918049e-11)",4,"(0.4756725697027375, 2.253735673918793e-9)",3,"(0.01667177150754476, 2.178821585325335e-8)"
2,3,2,Mosek,0.0071961041539907455,5,false,true,4,"(0.0009705214032431188, 4.015792033689192e-11)",4,"(0.42984814378595176, 1.0922524596477328e-8)",3,"(0.008510877211405435, 1.3012587555391282e-8)"
2,3,2,Mosek,0.0059301648288965225,5,false,true,4,"(0.012146230477620574, 1.9828377923694183e-11)",4,"(0.2949624789017365, 1.6175966956590057e-10)",3,"(0.09056803559625162, 2.1194089856841506e-8)"
