m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
1,2,2,Mosek,0.004042597487568855,5,true,true,1,"(1.0717587924383907, 2.339809496500804e-12)",1,"(0.9078960560623451, 8.333334022836425e-13)",1,"(1.0717587924408967, 5.669047463451656e-13)"
1,2,2,Mosek,0.0008912328630685806,5,true,true,1,"(0.3243907513119889, 2.2672521427552784e-12)",1,"(0.4447247167191053, 2.42861286636753e-12)",1,"(0.3243907513118751, 2.006166076142625e-12)"
1,2,2,Mosek,0.0006227511912584305,5,true,true,1,"(0.00646077256186567, 6.764976002343736e-11)",1,"(0.3077846426240771, 4.9208417896018375e-9)",1,"(0.006460772569001212, 1.2717166959331129e-12)"
1,2,2,Mosek,0.0005912426859140396,5,true,true,1,"(0.12688849329651353, 1.3636974933548225e-10)",1,"(0.40505318235783355, 4.1047959475903895e-10)",1,"(0.12688849324669707, 2.6409014598252884e-10)"
1,2,2,Mosek,0.0005932413041591644,5,true,true,1,"(1.7420940634054214, 1.8919225891456112e-10)",1,"(1.1515645057367856, 1.460582765844265e-10)",1,"(1.7420940636247206, 5.433082304778338e-12)"
1,2,2,Mosek,0.0006081070750951767,5,true,true,1,"(2.130585049141815, 1.5509520024196872e-10)",1,"(1.3104252235218816, 1.1148792999904344e-10)",1,"(2.1305850494141474, 3.264596182627144e-11)"
1,2,2,Mosek,0.0006436817348003387,5,true,true,1,"(0.2892274872600986, 3.5655951641656127e-12)",1,"(0.42990769978060284, 3.937739023740505e-12)",1,"(0.2892274872598595, 4.445921251621822e-13)"
1,2,2,Mosek,0.0006736908107995987,5,true,true,1,"(2.2075092087194896, 2.1113614509978985e-12)",1,"(1.3230438169437273, 3.679279103607769e-13)",1,"(2.2075092088968153, 6.220643026663391e-11)"
1,2,2,Mosek,0.0005632322281599045,5,true,true,1,"(0.2860028899456531, 1.9677198737475185e-10)",1,"(0.4671716998563061, 1.645285019336029e-10)",1,"(0.28600289004848944, 1.1049340647550864e-11)"
1,2,2,Mosek,0.0005783736705780029,5,true,true,1,"(0.48638289952437047, 1.2697038126250304e-10)",1,"(0.465525363116252, 1.280316963558903e-10)",1,"(0.4863828995284624, 3.502384462009768e-12)"
1,2,2,Mosek,0.0005758330225944519,5,true,true,1,"(0.02310937617160007, 1.1656538257925672e-10)",1,"(0.3515163266643432, 7.284899350423757e-10)",1,"(0.023109376189554946, 1.0094905137918824e-11)"
1,2,2,Mosek,0.0005938131362199783,5,true,true,1,"(0.001453283438239816, 1.0297141281941665e-11)",1,"(1.0814925556242394, 2.209943339437359e-9)",1,"(0.0014532835070345882, 4.471431077478486e-11)"
1,2,2,Mosek,0.000672677531838417,5,true,true,1,"(0.04171470138077273, 5.1592055418188116e-11)",1,"(0.30231786248974035, 5.429301452863911e-10)",1,"(0.041714701389894464, 7.690212308319424e-11)"
1,2,2,Mosek,0.0005829334259033203,5,true,true,1,"(0.11793061083724524, 2.6363377754739373e-12)",1,"(0.360181793813016, 8.47522052538352e-12)",1,"(0.11793061107042874, 2.5257537316175114e-10)"
1,2,2,Mosek,0.00058763287961483,5,true,true,1,"(0.028624201750409767, 2.537072810692015e-10)",1,"(0.30782106365088935, 2.100506657498613e-9)",1,"(0.028624201718310066, 6.949686356393727e-12)"
1,2,2,Mosek,0.00047445669770240784,5,true,true,1,"(0.19454858759186677, 1.7685041894390827e-10)",1,"(0.40413336785456033, 3.836010398217127e-10)",1,"(0.19454858760224883, 9.435777406649063e-11)"
1,2,2,Mosek,0.0005223602056503296,5,true,true,1,"(1.7421892287815244, 6.351791828969402e-11)",1,"(0.9840980185004097, 5.792322177455844e-11)",1,"(1.7421892288489487, 1.483300215601816e-11)"
1,2,2,Mosek,0.0005454495549201965,5,true,true,1,"(1.6285986207991476, 3.3816364232132237e-12)",1,"(0.8403478976143792, 9.527933997333093e-13)",1,"(1.6285986207918408, 1.3044650543982578e-11)"
1,2,2,Mosek,0.0005657374858856201,5,true,true,1,"(0.11678416562329806, 2.69236799536049e-12)",1,"(0.36207877325538984, 8.643530335916694e-12)",1,"(0.1167841656303126, 7.107029957157157e-12)"
1,2,2,Mosek,0.0006007961928844452,5,true,true,1,"(4.579017489896864, 1.6346963300546733e-12)",1,"(1.7871131439603347, 2.0961010704922955e-13)",1,"(4.579017489910462, 7.660254489777522e-12)"
