m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
4,5,2,Mosek,0.00605076365172863,5,true,true,4,"(0.036057545305773785, 2.6102359284652017e-9)",4,"(0.007551972277160893, 1.3847545308690698e-10)",4,"(0.03605754670977622, 2.2899454004049428e-11)"
4,5,2,Mosek,0.01875871978700161,5,false,true,11,"(0.00022102226193205685, 2.218626200652985e-9)",11,"(0.0011956532788323486, 4.688990144757402e-9)",7,"(0.009887583826693169, 1.3166357886973352e-6)"
4,5,2,Mosek,0.020412396639585495,5,false,true,11,"(0.00020443315126323033, 2.6739058180333774e-10)",11,"(0.006419411316555787, 1.0365084429820693e-8)",7,"(0.004548061159974071, 5.2847281883947e-7)"
4,5,2,Mosek,0.014285625889897346,5,false,true,11,"(3.092450432591896e-5, 9.926936363809083e-12)",11,"(0.10614937949992716, 1.4254873982136145e-8)",7,"(0.0004764422266606586, 6.508495350891657e-9)"
4,5,2,Mosek,0.02171863242983818,5,true,true,4,"(0.058736105125663664, 2.848522463035027e-7)",4,"(0.00011534023032653999, 4.820417737485128e-10)",4,"(0.05873612007684712, 8.431859220480291e-10)"
4,5,2,Mosek,0.021999500691890717,5,true,true,4,"(0.12944580077482432, 3.5784309197671093e-9)",4,"(0.003052498800916475, 1.1330630799867555e-10)",4,"(0.12944580243471582, 1.585040622949021e-10)"
4,5,2,Mosek,0.016741354018449783,5,false,true,11,"(0.0005054111104511317, 5.452677107506129e-11)",11,"(0.03661671439716555, 2.7179256909031302e-9)",7,"(0.00450525122442211, 1.1698390657422563e-8)"
4,5,2,Mosek,0.012053458020091057,5,false,true,13,"(1.9058071880823182e-5, 3.0973598874528405e-11)",13,"(0.11627428039539196, 1.3986764073164394e-7)",7,"(0.0017037289151922196, 7.690264703764136e-8)"
4,5,2,Mosek,0.02031817100942135,5,false,true,9,"(0.0008830406491860017, 6.642027448258775e-11)",9,"(0.02655533336753591, 2.6071938904731222e-9)",4,"(0.11488595821735424, 9.329936948010884e-11)"
4,5,2,Mosek,0.022725015878677368,5,false,false,7,"(6.3423412478965205e-6, 2.238519075709959e-6)",8,"(0.00020654824625778551, 4.42202063674536e-6)",4,"(0.05661959195351391, 7.37705860535753e-7)"
4,5,2,Mosek,0.0206161979585886,5,true,true,4,"(0.14990491917448098, 5.367084768631319e-10)",4,"(0.009350986059435521, 3.403969306568479e-11)",4,"(0.1499049194466413, 1.1181661162761885e-10)"
4,5,2,Mosek,0.0238339863717556,5,true,true,4,"(0.137027737085125, 2.6505147114821313e-7)",4,"(0.00024757837726174195, 4.554360275230692e-10)",4,"(0.13702773698439596, 7.936772946216607e-11)"
4,5,2,Mosek,0.009372645989060402,5,false,true,11,"(1.8458285375377184e-5, 5.240234939916776e-9)",11,"(0.0006021872856566164, 6.257591214686486e-8)",7,"(0.00023192792329691735, 5.136300711887938e-7)"
4,5,2,Mosek,0.013721954077482224,5,true,true,4,"(0.05502242867435853, 5.002679692211747e-10)",4,"(0.023459358891457952, 3.267945615667522e-10)",4,"(0.055022429085200324, 8.363472193408703e-11)"
4,5,2,Mosek,0.009370001032948494,5,true,true,4,"(0.062364902757332925, 1.4568623472312027e-9)",4,"(0.039656398560728404, 8.971939181696562e-10)",4,"(0.06236490413356173, 1.2433804376246723e-11)"
4,5,2,Mosek,0.029196083545684814,5,true,true,4,"(0.19566787021016147, 3.949762480153522e-9)",4,"(0.007270191893048557, 8.345257383864007e-11)",4,"(0.19566787257526166, 2.680690287502816e-11)"
4,5,2,Mosek,0.01341240294277668,5,true,true,4,"(0.05820619977552714, 3.954039045639096e-10)",4,"(0.0282216299139557, 1.1077762407527726e-10)",4,"(0.058206199969479025, 2.91721085651251e-11)"
4,5,2,Mosek,0.01285792887210846,5,true,true,4,"(0.12123446001644107, 4.1450956104456375e-9)",4,"(0.006014233196666387, 2.5389275897342247e-10)",4,"(0.12123445906165, 1.2092058346879568e-10)"
4,5,2,Mosek,0.02068769931793213,5,false,true,11,"(0.001058911391645575, 1.4156232460982655e-10)",11,"(0.19310169520665468, 8.484242890748984e-9)",7,"(0.008264672033132647, 1.2162125348883695e-7)"
4,5,2,Mosek,0.026941876858472824,5,false,true,11,"(0.0003926577929993112, 1.0259360413743079e-10)",11,"(0.1512571849694228, 2.7851140770239244e-8)",8,"(0.0022004007990756975, 3.180187504843767e-8)"
