m,n,k,solver,solve_time,digits,uniquely_sos_representable,dual_nondegenerate,dim_sosupp,spectral_gap_G,corank_dual,spectral_gap_M_E,rank_G_boundary,spectral_gap_G_boundary
10,11,2,Mosek,0.7326786685734987,5,true,true,10,"(0.08440494538842036, 1.925594824901993e-9)",10,"(0.00507077668056698, 6.073268353500271e-10)",10,"(0.08440494675049556, 2.001184845102945e-12)"
10,11,2,Mosek,0.6438287924975157,5,true,true,10,"(0.06934909581750141, 4.1590558803859846e-11)",10,"(0.013854542653811525, 1.1584058166178799e-11)",10,"(0.06934909584701053, 2.1165745417673902e-13)"
10,11,2,Mosek,0.48299968987703323,5,true,true,10,"(0.06990103370443775, 7.019608992763773e-11)",10,"(0.009404889709406223, 3.969530082088988e-11)",10,"(0.069901033733723, 3.878721754426063e-11)"
10,11,2,Mosek,0.3674258179962635,5,true,true,10,"(0.0912319978597635, 1.2974334893689318e-11)",10,"(0.013241337278350494, 5.986212449218832e-12)",10,"(0.09123199758480982, 5.355557738008134e-10)"
10,11,2,Mosek,0.32497443072497845,5,true,true,10,"(0.07079893946807589, 2.99031260972062e-10)",10,"(0.015168072269959183, 1.21758004595801e-10)",10,"(0.07079893950022524, 1.4205148577388484e-11)"
10,11,2,Mosek,0.35551037453114986,5,true,true,10,"(0.06725446059295699, 9.467885420198331e-11)",10,"(0.009332622116304182, 3.3626904533856804e-11)",10,"(0.06725446063545414, 8.351241719897243e-12)"
10,11,2,Mosek,0.49679985642433167,5,true,true,10,"(0.06950509226062206, 2.711682284305069e-10)",10,"(0.011452682447504973, 7.204478515676799e-11)",10,"(0.06950509238996473, 5.899073044953465e-11)"
10,11,2,Mosek,0.3534795958548784,5,true,true,10,"(0.05471451343234345, 1.0899527389704128e-9)",10,"(0.006461164313942248, 4.679774892042557e-10)",10,"(0.05471451352959592, 5.190167897859481e-10)"
10,11,2,Mosek,0.43464963324368,5,true,true,10,"(0.08606914493510508, 1.2593978978160377e-10)",10,"(0.00866968116085695, 5.766634497176871e-11)",10,"(0.08606914498021584, 1.6200678381397676e-13)"
10,11,2,Mosek,0.5665668658912182,5,true,true,10,"(0.07904550462751986, 2.8988891091626437e-10)",10,"(0.009103398364594704, 6.578260886538833e-11)",10,"(0.0790455047368199, 9.307741542017773e-14)"
10,11,2,Mosek,0.5613179989159107,5,true,true,10,"(0.05740187674956092, 7.074320042468059e-10)",10,"(0.012055430203504252, 3.033921294495513e-10)",10,"(0.05740187711486468, 8.285331306980395e-14)"
10,11,2,Mosek,0.5036629550158978,5,true,true,10,"(0.06677351636681961, 2.824134689836273e-11)",10,"(0.010039930944957583, 1.536222900257068e-11)",10,"(0.06677351637020275, 5.484657908564343e-15)"
10,11,2,Mosek,0.4689800050109625,5,true,true,10,"(0.06111595544198528, 5.312692600636084e-11)",10,"(0.010382765874816952, 2.193648550474884e-11)",10,"(0.06111595546936443, 1.0046627389745654e-14)"
10,11,2,Mosek,0.32205027155578136,5,true,true,10,"(0.05060185486934083, 1.1915246533407369e-9)",10,"(0.013719228237828186, 1.000886314863406e-9)",10,"(0.05060185539962233, 5.079694902340662e-11)"
10,11,2,Mosek,0.6032676380127668,5,true,true,10,"(0.0655409193167218, 3.952343610133875e-11)",10,"(0.013764712757075503, 3.2089721439786576e-11)",10,"(0.06554091932504023, 3.369027704001012e-11)"
10,11,2,Mosek,0.4980604946613312,5,true,true,10,"(0.09359944586408118, 1.9072706127572757e-11)",10,"(0.017575290300705686, 5.011908769236875e-12)",10,"(0.09359944587309674, 2.7558250749019107e-14)"
10,11,2,Mosek,0.7566415872424841,5,true,true,10,"(0.05724997704491186, 2.0726148740208428e-10)",10,"(0.005159355915532587, 4.704851204732398e-11)",10,"(0.05724997717073983, 6.062848988549932e-11)"
10,11,2,Mosek,0.3611541595309973,5,true,true,10,"(0.07878294161780212, 2.2513119718259097e-11)",10,"(0.01112499279933854, 9.821944816382257e-12)",10,"(0.0787829416375081, 7.737343170826358e-15)"
10,11,2,Mosek,0.3050831574946642,5,true,true,10,"(0.055825398318371855, 1.997925891518738e-10)",10,"(0.014194368231972994, 1.1241305643570517e-10)",10,"(0.05582539840375451, 3.210851569017603e-11)"
10,11,2,Mosek,0.5274638663977385,5,true,true,10,"(0.07444983341316176, 7.619226451121276e-10)",10,"(0.005244524412490003, 1.0021314857599695e-10)",10,"(0.07444983394171725, 5.125586360665791e-15)"
